reconstruction_error,true_class,predict_softmax
0.000662987523275893,1,1
0.1961990131374854,1,1
0.0011902717973133073,1,1
0.0008391996212446112,1,1
0.0008391976237696392,1,1
0.0829910795748437,0,0
0.10325312553943201,0,0
0.02327243073774388,1,1
0.000839206706353218,1,1
0.0008392346924316336,1,1
0.06169375230733818,0,0
0.08618454341609104,0,0
0.08406217701427894,0,0
0.000556789028154526,1,1
0.16492103868890406,0,0
0.0018784593845589993,1,1
0.0009670429441730418,1,1
0.00011314933390470316,1,1
0.0009670482061263984,1,1
0.002166628516065502,1,1
0.060767587100815985,0,0
0.09322880377100101,0,0
0.0008378600586822686,1,1
0.0008392120585006808,1,1
0.06206190884319648,0,0
0.08525375258312318,0,0
0.09864461112452957,1,1
0.0008392070249158884,1,1
0.012030686578005765,0,0
0.061238376404557204,0,0
0.0008393608531111636,1,1
0.08597985432312556,0,0
0.11512253295093079,0,0
0.000839218863419679,1,1
0.000381882617755444,1,1
0.0008394140615071162,1,1
0.27160774980076907,0,0
0.0004294450440513183,1,1
0.0008904475932295759,0,0
0.022198392243264902,0,0
0.06280432846849887,0,0
0.000839195751330586,1,1
0.1088355407883174,0,0
0.147301437213825,0,0
0.13895976098889573,0,0
0.0010536657873653778,1,1
0.0021630782418160656,1,1
0.14214965991179349,0,0
0.009740706188229096,0,0
0.11859254181968967,0,0
0.0008393614043642706,1,1
0.004611618351516312,1,1
0.0008775815409270774,1,1
0.0007193272884128564,1,1
0.07696149352411472,0,0
0.08133875613036162,0,0
0.0017933051819426366,1,1
0.0008391998553397851,1,1
0.06376838151666225,1,1
0.0008391985209272549,1,1
0.10595111960689185,0,0
0.00048246022730856334,1,1
0.011779888741022761,0,0
0.05084164677311601,0,0
0.059286091940064525,0,0
0.12169848718089793,0,0
0.0003937243883392377,1,1
0.31655721933236436,0,0
0.008932574526897686,0,0
0.07894711511171514,0,0
0.011636681089926474,1,0
0.0003934595184207077,1,1
0.0007161026177138172,1,1
0.0002976328661159206,1,1
0.0015099437977843207,0,0
0.022372042579436605,0,0
0.058727692645749306,0,0
0.06243288817599477,0,0
0.0003669989762084844,1,1
0.0008392014709357152,1,1
0.017492659711934106,0,0
0.0008392302967250381,1,1
0.061976227784424916,0,0
0.07921016799942392,0,0
0.0008392220134435557,1,1
0.0003987415323638498,1,1
0.0001804484219189426,1,1
0.00038347836440347336,1,1
0.08380448340577618,0,0
0.0008392305110127771,1,1
0.0008391971474393709,1,1
0.10834729912426536,0,0
0.0008392039472547738,1,1
0.0003853533511925365,1,1
8.254806944157507e-05,1,1
0.1961529892445443,1,1
0.08322279275803718,0,0
0.0008405354101491223,1,1
0.0002659119329069928,1,1
0.1440002651261393,0,0
0.32072576523411217,0,0
0.010877589444237739,0,0
0.07986121869097397,0,0
0.0008393642248203564,1,1
0.09903181945029915,0,0
0.11756539940740802,0,0
0.0008393028365601714,1,1
0.0008392138855427076,1,1
0.0008394944258389224,1,1
0.00012318091459078497,1,1
0.0008777174794021486,1,1
0.1232456485977231,0,0
0.000882546454849196,0,0
0.052186818650429116,0,0
0.009674877500397895,0,0
0.0008777139251341255,1,1
0.0008391959724964265,1,1
0.09865250414145361,0,0
0.00017679001812614337,1,1
0.0008355895659079086,1,1
7.807767965803244e-05,1,1
0.0008392059433555176,1,1
0.001198031882939876,1,1
0.0014925445616420085,0,0
0.00017451157592166864,1,1
0.03423848080780842,0,0
0.040643695052980634,0,0
0.10374580549468207,0,0
0.001898887203582013,1,1
0.0008392055006093508,1,1
0.0008433070909965209,1,1
0.011155852956189122,0,0
0.1084323872283912,0,0
0.026961984359991586,0,0
0.03036524568396579,0,0
0.001059752794421321,1,1
0.057863512919281414,0,0
0.01020700798811819,0,0
0.06228582902474886,0,0
0.0008392048198271114,1,1
0.010288700129345199,0,0
0.004331164312223902,1,1
0.0008392131888906268,1,1
0.08133875613036162,0,0
0.23446210224959912,0,0
0.012752482057365726,0,0
0.0008393912272993961,1,1
0.0008392041171861232,1,1
0.033483773426704555,0,0
0.0008394153540735958,1,1
0.10843372214439936,0,0
0.00018152594419252552,1,1
0.0008393237468998219,1,1
0.08912379502235385,0,0
0.0008392026782697489,1,1
0.0008392037421767786,1,1
0.0008392478399164064,1,1
0.0003901989368752804,1,1
0.011261529096854109,0,0
0.08613569162651386,0,0
0.0008392152062377489,1,1
0.03655183203161879,0,0
0.0011902717973133073,1,1
0.001009562169401087,1,1
0.0008392351748485515,1,1
0.0008392036666842002,1,1
0.10913245667684322,0,0
0.06251071114453174,0,0
0.018061268700590383,1,1
0.0008392014282093959,1,1
0.0008391989114261888,1,1
0.022777995454136547,0,0
0.0005487140759398059,1,1
0.0008392226083939889,1,1
0.1603368455980994,0,0
0.0004837956591519583,1,1
0.10402247206265229,0,0
0.06669124835400868,0,0
0.0008391986160931103,1,1
0.04523521808139895,0,0
0.015004267962925082,1,1
0.06129805931328384,0,0
0.11774088070298219,0,0
0.0008392222552622018,1,1
0.0008392917630760129,1,1
0.0008391958486637443,1,1
0.0008392174786087776,1,1
0.011260134566559292,0,0
0.11233880870223939,1,1
0.06123629472122342,0,0
0.00025479910252311635,1,1
0.1124255008299227,0,0
0.02831084568543645,0,0
0.009430404334544642,0,0
0.0008391980669024788,1,1
0.010233919375775832,0,0
0.011054372541958705,1,1
0.0008392101999780714,1,1
0.07370988284775412,0,0
0.0002416262911040996,1,1
0.1794160214815212,0,0
0.0008392005126949834,1,1
0.12549102101529072,0,0
0.19028168135981913,0,0
0.0008392042052007451,1,1
0.012030686578005765,0,0
0.009801273094391747,0,0
0.24520808270337346,0,0
0.06471205504941022,1,1
0.06349164304673098,0,0
9.240685047912759e-05,1,1
0.03414657743199207,0,0
0.06198015358781569,0,0
0.1772125270662622,0,0
0.23029107089542247,1,1
0.14259279554758378,0,0
0.0008392032407182971,1,1
0.0008395791124579951,1,1
0.000839195724072538,1,1
0.0005980708795354694,1,1
0.26451174296081703,0,0
0.07093258619538233,0,0
0.00019822682879343668,1,1
0.0008392001269464702,1,1
0.06182895024750243,0,0
0.0008392380337526797,1,1
9.053302360648026e-05,1,1
0.0008392949884423234,1,1
0.03095513052603,0,0
0.04889614946798953,0,0
0.0008394039706567423,1,1
0.061936001365780466,0,0
0.011196760186365213,1,1
0.0008392109075281609,1,1
0.1617437270453301,0,0
0.008148228878100242,1,1
0.062462418630624406,0,0
0.0006360315989484211,1,1
0.09081160608494734,0,0
0.20594978839478656,0,0
0.2516650181388298,0,0
0.0008392465899777586,1,1
0.08703191838853967,0,0
0.0008392109902754869,1,1
0.3801280231508422,0,0
0.0008392460322319885,1,1
0.03780169296668962,0,0
0.0008392687489386393,1,1
0.062278672093885185,0,0
0.017692048426334015,1,1
0.0008215163903207303,1,1
0.000839253958628142,1,1
0.11781343865100341,0,0
0.0011902717973133073,1,1
0.000839308523621345,1,1
0.010709494484901527,0,0
0.0006464311792770327,0,0
0.000839213497651828,1,1
0.02378500344768747,0,0
0.06277839585680867,0,0
0.0008392056555671394,1,1
0.0008392018713849146,1,1
0.000839301242893333,1,1
0.09252620512358917,0,0
0.0008391982517551713,1,1
0.1848088443995457,0,0
0.010310883582743591,1,0
0.0008393479422624962,1,1
0.0006181222433116206,1,1
0.06074178926041414,0,0
0.0010095549073582694,1,1
0.18387494281390132,0,0
0.0006939459413177294,1,1
0.04974542590274275,0,0
0.06111651192959197,0,0
0.0008392225445930626,1,1
0.181219876028524,0,0
0.00015221540581853276,1,1
0.0008434336869164303,1,1
0.00026100208989938826,1,1
0.0008396583848655667,1,1
0.21736634206388006,1,1
0.10496317095630743,0,0
0.06357669653151189,0,0
0.06091498479084483,0,0
0.061481506687891714,0,0
0.1222045858172017,0,0
0.054125971748811855,0,0
0.009611242216268094,0,0
0.011604823093065727,1,1
0.0008392002762868222,1,1
0.05364778075323104,0,0
0.00017797459458825386,1,1
0.00038049041167030487,1,1
0.009795254611623843,0,0
0.0036737275410286675,1,1
0.0008392022345561616,1,1
0.001009555709476171,1,1
0.06301106393411829,0,0
0.021086783876750184,0,0
0.0008392863687045196,1,1
0.12490799731556033,0,0
0.0008392066205066208,1,1
0.000839216986423201,1,1
0.12429320420439384,0,0
0.002201040799037406,1,1
0.0011902717973133073,1,1
0.174356947437787,0,0
0.06390940914265589,0,0
0.06283692989793196,0,0
0.000839238737537677,1,1
0.12486950514179686,0,0
0.06215958932041754,0,0
0.005149246955678506,0,0
0.0017015337428458752,0,0
0.0008391988034754975,1,1
0.012030686578005765,0,0
0.00019327025966054767,1,1
0.0042998949668880924,1,1
0.2058533607115849,0,0
0.00010823788521043132,1,1
0.010928684008965165,0,0
0.027788004959980454,0,0
0.0008391966362589882,1,1
0.0010095596107840916,1,1
0.0008392532554468929,1,1
0.0008392172200142392,1,1
0.00019839168546081663,1,1
0.0008391969844819627,1,1
0.0008392627391222765,1,1
0.0647587413774845,0,0
0.0008393227856784286,1,1
0.1171537554400815,0,0
0.18781966101827685,0,0
0.00010014909205300857,1,1
0.0008392185206358497,1,1
0.012291902992867176,0,0
0.0014804901745685778,0,0
0.06280420759061857,0,0
0.0008393108763373385,1,1
0.0007127142740060173,1,1
0.0005055570195319016,1,1
0.06358378218514629,0,0
0.052442376509541026,0,0
0.08495453584506389,0,0
0.00024201236985380763,1,1
0.04460397802281527,0,0
0.0008395916698580307,1,1
0.08580597632913392,0,0
0.06042368087686495,0,0
0.021428392203200308,1,1
0.0008392098957658508,1,1
0.03398073601686066,0,0
0.0008391950309960684,1,1
0.0008392450852518075,1,1
0.06043155098892812,0,0
0.00039691607956656653,0,0
0.10732632591001205,0,0
0.0009670492424599357,1,1
0.00014229967668138245,1,1
0.06071843924223709,0,0
0.00798022513338482,1,1
0.048804673152471174,0,0
0.0008399300913509105,1,1
0.09889522696758528,0,0
0.0002601854294629043,1,1
0.00037282604529357947,1,1
0.12397252185945046,0,0
0.009720723407833018,0,0
0.0008392347748916721,1,1
0.04927732878696564,0,0
0.059602343165546044,0,0
0.06803123822386613,0,0
0.0008392107863887983,1,1
0.06185152618504821,0,0
0.0008562786270038922,1,1
0.0008392001998687009,1,1
0.3709315296572929,0,0
0.049764338238832244,0,0
0.00012724610252783688,1,1
0.06141174186915313,0,0
0.0008775761170875978,1,1
0.0011743857229786065,1,1
0.009197001017483174,1,1
0.00041121669156605464,1,1
0.1219078020782386,0,0
0.0004045706307806753,1,1
0.00033850865001030443,1,1
0.0008392048721227376,1,1
0.0008392150711319387,1,1
0.0008395022083002644,1,1
0.0008394880638611671,1,1
0.06236762168111872,0,0
0.0008392039160702025,1,1
0.0001679682081194654,1,1
0.0855477286108874,1,1
0.013063099294008253,0,0
0.010180443675497213,0,0
0.0009670429397692327,1,1
0.38789356271029474,0,0
0.05013716029431061,1,1
0.0009480110926336563,1,1
0.000839209523847258,1,1
0.0008393242804281732,1,1
0.0008392029658782857,1,1
0.20433293516740025,1,1
0.06273964208991668,0,0
0.16158235445174837,0,0
0.0008393395367278501,1,1
0.0008392205641863378,1,1
0.1689358535485117,0,0
0.0008392258549377049,1,1
0.048494829896413134,0,0
0.0008392108455062323,1,1
0.0008775821179356238,1,1
0.0015053429294209929,1,1
0.08435611597220863,0,0
0.0411588281921493,1,1
0.12233492527745643,0,0
0.1040976696175888,0,0
0.06798797809426238,0,0
0.03216650073044086,0,0
0.05509002046023765,0,0
0.1481458730984178,1,1
0.05244071887776111,0,0
0.01902674596685885,1,1
0.05564510773746125,0,0
0.19610615890000033,1,1
0.013020313124415796,0,0
0.0008392473459458383,1,1
0.08904397348728411,0,0
0.061668221825932366,0,0
0.0010095563437399213,1,1
0.0017548074181045327,1,1
0.0008432880628536804,1,1
0.0008392194204870422,1,1
0.0008392104237629583,1,1
0.1626604771990022,0,0
0.00046107825422980135,1,1
0.04847515741181034,0,0
0.000963951610206389,0,0
0.00967757862451149,0,0
0.0008393869450167571,1,1
0.15973982720724952,0,0
0.0011902717973133073,1,1
0.0015019580627416175,1,1
0.20580166934319036,0,0
0.160988924033587,0,0
0.04850131324722961,0,0
0.06725491594601209,0,0
0.06355061277594352,1,1
0.07710070992573077,0,0
0.00013086515588152736,1,1
0.0008391992420316752,1,1
0.06228028986799339,0,0
0.05952867426044329,0,0
0.0008392163051165707,1,1
0.012030708196871954,0,0
0.17648770745710954,0,0
0.0008391969900653096,1,1
0.00974075512091831,0,0
0.18254498835409744,0,0
0.18913838068816796,0,0
0.10387870526239064,0,0
0.0005568886729256269,1,1
0.010044357471390509,1,0
0.000733739590696014,1,1
0.05798313046459553,0,0
0.0008391955920036444,1,1
0.0009670467296425382,1,1
0.0008392281754822123,1,1
0.003688181405106857,0,1
0.06978489716593354,0,0
0.0001272456928152885,1,1
0.0038114867526433975,1,1
0.004248006808708339,1,1
0.010709494484901527,0,0
0.0008392195352304824,1,1
0.0008392283757901335,1,1
0.03804431285183878,0,0
0.0008391982788466849,1,1
0.07259254506485378,0,0
0.09042090642528255,0,0
0.19641219156140527,1,1
0.0002915221167807,1,1
0.030585170065432966,0,0
0.0016982208081612416,1,1
0.04802236174327329,0,0
0.001094817104528413,1,1
0.05939777631315201,0,0
0.06032334173210145,0,0
0.0005569430903254127,1,1
0.06292943957174534,0,0
0.009703341981826137,0,0
0.0008392020773772702,1,1
0.06497466029931018,0,0
0.06084614424963515,0,0
0.0004085454724493646,0,0
0.0008391956642829433,1,1
0.08700359335259236,0,0
0.0008392038966257366,1,1
0.07784279849715559,0,0
0.0008391946547769785,1,1
0.0002603731312720219,1,1
0.0008392489020226305,1,1
0.08622271302246243,0,0
0.20605710199207078,0,0
0.0008394674757183794,1,1
0.00022144229600907112,1,1
0.0001808473228286378,0,0
0.0008392214738611023,1,1
0.0857585941492677,0,0
0.08048721966586862,0,0
0.0008392160278016135,1,1
0.061987803903626994,0,0
0.1009468001356182,0,0
0.09411067929420121,0,0
0.061516146956080806,0,0
0.0008391956836920238,1,1
0.1191444268307143,0,0
0.05505312354248268,1,1
0.4263803879294885,0,0
0.09078008789322585,1,1
0.0008392215967734612,1,1
0.07964733747968869,0,0
0.06365237727377143,1,1
0.0008392272410365291,1,1
0.0008393139688313578,1,1
0.049589477320146874,0,0
0.0008396046760738789,1,1
0.08619663499917632,0,0
0.0008392271619172288,1,1
0.0008391997038920311,1,1
0.0293186813430496,0,0
0.04284676023978504,1,1
0.05402652316112448,0,0
0.10461866573318666,0,0
0.18414816288135297,0,0
0.05986976788504594,0,0
0.0008392845107091848,1,1
0.05529293102582154,0,0
0.0008398948282530581,1,1
0.010709494484901527,0,0
0.0010271536728079253,1,1
0.00032149640888835373,1,1
0.000839199749026515,1,1
0.0008398922070657848,1,1
0.0003770519861684829,1,1
0.00024305753470448569,1,1
0.08678590417446991,0,0
0.0004625134816541326,1,1
0.38245402315633226,0,0
0.007848864762055303,0,0
0.0008407081129997682,1,1
0.0008434471146098189,1,1
0.06362152845333437,0,0
0.0015960862363287242,0,0
0.08741076202398346,0,0
0.0042590038204929044,1,0
0.000719685840182719,1,1
0.0008392334938988036,1,1
0.14734233984464676,0,0
0.00018063756937620847,1,1
0.09276450304918937,0,0
0.0007849227002625782,0,0
0.0008391948235155584,1,1
0.0011902717973133073,1,1
0.0001502521038200355,1,1
0.020546186049392994,0,0
0.06182682151918442,0,0
0.0008300538983390995,1,1
0.00048379834663314603,1,1
0.0008392110911056875,1,1
0.0008392439766734271,1,1
0.028306451539995246,1,1
0.0009670432509496457,1,1
0.19730040353052403,1,1
0.04069128853416418,0,0
0.06230915015653256,0,0
0.01698536023535475,0,0
0.012365504408959237,1,1
0.0008392746768457324,1,1
0.2043050945199304,1,1
0.09453238153042855,0,0
0.009745550090770659,1,1
0.24667062856605323,0,0
0.05614194298706129,0,0
0.00015020623986188185,1,1
0.00033710201033755046,1,1
0.0008392462093126283,1,1
0.0008394783816651463,1,1
0.0010948168075325595,1,1
0.024743899569722574,1,1
0.04798272921953314,0,0
0.00039200377188293586,1,1
0.0014603602709727659,0,0
0.04827814909413868,0,0
0.016263441778057504,1,1
0.06326447432425786,0,0
0.26471595889923766,0,0
0.04667321499084422,0,0
0.0010095585800027397,1,1
0.0616258982509519,0,0
0.06403274022935938,0,0
0.00084328667781606,1,1
0.06220506344871183,0,0
0.0009615840701166208,1,1
0.0009150748550740412,0,0
0.050393707652827295,0,0
0.03027271644027011,1,1
0.0001227345832822117,1,1
0.00017103101425500864,1,1
0.0009570316910163087,1,1
8.072768944947513e-05,1,1
0.06173114046189727,0,0
0.08404415097939595,0,0
0.0008392194937304832,1,1
0.0010095614851072666,1,1
0.0010504712080401603,1,1
0.0008392148599490363,1,1
0.0012582354059046208,1,0
0.000839196491828958,1,1
0.06500500610068471,0,0
0.04908386624465851,0,0
0.0008391955761961129,1,1
0.0001856195366610599,1,1
0.000839271785508022,1,1
0.06748189361683501,0,0
0.17937816374569163,0,0
0.012028337327699777,1,1
0.013737930735992247,0,0
0.06109831352306155,0,0
0.10743568191698491,0,0
0.0002807496937273641,1,1
0.18185260518019628,0,0
0.0008392076384490353,1,1
0.0008392248358093208,1,1
0.00013447180079107103,1,1
0.012264888073974512,0,0
0.0008393189477488513,1,1
0.11445832793953731,0,0
0.13169933407729037,0,0
0.0003865781938213498,1,1
0.118657320094461,0,0
0.18818784837361863,0,0
0.0003001958621057775,0,0
0.03093399278600104,0,0
0.08554994801719493,0,0
0.0015374701373917171,0,0
0.009650640958545677,0,0
0.023549472190501058,0,0
0.06154948171746948,0,0
0.0002611783596176435,1,1
0.08749296346771761,0,0
0.0008393580926776718,1,1
0.0494143592457562,0,0
0.03191858778229436,0,0
0.0008434134000392296,1,1
0.0009763234814423598,0,0
0.170670113734255,0,0
0.09021496083330144,0,0
0.04162280907630308,0,0
0.0008565492235808289,1,1
0.0008391972595129746,1,1
0.018375845403408392,1,1
0.05978650154927002,0,0
0.07845292322326877,0,0
0.0008861539464540323,0,0
0.06625428568808804,0,0
0.001723269374998444,1,1
0.09175480089595411,0,0
0.011032879300266306,0,0
0.0008391961089452243,1,1
0.00022017130015660057,1,1
0.0006410466204585789,1,1
0.07548032102946083,0,0
0.0008775828532258188,1,1
0.011528068044681988,0,0
0.028410945608690348,0,0
0.0008391957281469139,1,1
0.030684879255568114,0,0
0.0008393379294035807,1,1
0.16198718115963467,0,0
0.09548180470795763,0,0
0.052419905446281084,0,0
0.08616483635908513,0,0
0.0724028072887059,0,0
0.0008391964429665943,1,1
0.0910608583803651,0,0
0.0003510737540852391,1,1
0.0008391958322333164,1,1
0.0005548505593575187,1,1
0.009745374797885172,1,1
0.0004548995246007692,1,1
0.00019082298488008303,1,1
0.0015381964924302601,1,1
0.046991089535233115,0,0
0.144213601123707,0,0
0.07744585229730197,0,0
0.0008392025688915123,1,1
0.06117404727671005,0,0
0.0004837956591519583,1,1
0.18910284011301196,0,0
0.0008392111798297064,1,1
7.967341790318002e-05,1,1
0.020001192983877605,0,0
0.0008433596212961764,1,1
0.0007271064123856099,1,1
0.0008392502743630857,1,1
0.11359113875209774,0,0
0.0008392074656764345,1,1
0.000839212566657119,1,1
0.00020028622554874828,1,1
0.2828510930811224,0,0
0.13171476492568157,0,0
0.000839249790460097,1,1
0.062486141028699795,0,0
0.000839224827446675,1,1
0.000839219268518518,1,1
0.011032879300266306,0,0
0.00019016338680888058,1,1
0.0008391983449490835,1,1
0.23491158065177317,0,0
0.0008391954732318753,1,1
0.06313198826747385,0,0
0.0007098600941530256,1,1
0.02584678377178887,0,0
0.0008391984787427268,1,1
0.08971803065615548,0,0
0.00015961710928997217,1,1
0.0006533515772489283,1,1
0.21604928016019087,1,1
0.029932106610636423,0,0
0.0008393189427743856,1,1
0.08898010329286164,0,0
0.0008392009188969849,1,1
0.05504024279326157,0,0
0.06354017092331167,0,0
0.000839204889822016,1,1
0.030799311321385744,0,0
0.00030507577490977944,1,1
0.0006251123712037006,0,0
0.1627577321387356,0,0
0.1902581383687736,0,0
0.0008392415398243533,1,1
0.07751137430748244,0,0
0.16906133076836966,0,0
0.0017936324171223196,1,1
0.013387765205761529,0,0
0.0017831868368752624,0,0
0.01674725419888175,0,0
0.0003196345971467215,1,1
0.0019150463684748699,1,1
0.061409428007079145,0,0
0.11058062488272358,0,0
0.0008078885229515913,1,1
0.00027381644298040233,1,1
0.0008392407846370777,1,1
0.0011968244690167837,1,1
0.0008392129266908637,1,1
0.17066205544109728,0,0
0.15054068247216013,0,0
0.0008395147111259475,1,1
0.11203688766418468,0,0
0.009717937775731347,0,0
0.16240457327964505,0,0
0.05529378584136515,0,0
0.061800797707616456,0,0
0.03649896234234937,0,0
0.0008393742108910048,1,1
0.0008391967341264252,1,1
0.11223219294368049,0,0
0.16357645198631895,0,0
0.04565115479500739,0,0
0.0387763502880067,0,0
0.0008393350903601016,1,1
0.0011902717973133073,1,1
0.10605739679817391,0,0
0.000839482960079644,1,1
0.0002721460438869642,1,1
0.0001558701578876871,1,1
0.00983266051210386,0,0
0.0005798090149313703,1,1
0.05627682771396906,0,0
0.06114520103154041,0,0
0.00031404623971575246,1,1
0.012030686578005765,0,0
0.010769534716167102,0,0
0.04678203028210758,0,0
0.18511604227045148,0,0
0.32465629636584287,0,0
0.0005711503695209222,1,1
0.06645805988273071,0,0
0.04754113568023122,1,1
0.0011902717973133073,1,1
0.10253500219787348,0,0
0.0008392982984933838,1,1
0.06260312223241786,0,0
0.0008392135456149609,1,1
0.23082121208336395,0,0
0.012030708196871954,0,0
0.09068071046869736,0,0
0.05319236317336641,0,0
0.032346151960366866,0,0
0.010709494484901527,0,0
0.0793654256683109,0,0
0.08538047203756724,0,0
0.05984482552940661,0,0
0.0008392077636230023,1,1
0.016389309782875755,0,0
0.01027026119511563,0,0
0.0008392366969434439,1,1
0.0008392061314666157,1,1
0.03103044920343545,0,0
0.0008392015304708181,1,1
0.21158483110351659,0,0
0.0008263502256210505,1,1
0.0644010276783805,0,0
0.085888194132911,0,0
0.06250861924033645,0,0
0.08472378310320872,0,0
0.0610248872537162,0,0
0.00083923063577017,1,1
0.010456882234129916,1,1
0.08773623106906964,0,0
0.16874841138043412,1,1
0.0008391956651071104,1,1
0.000840144366948569,1,1
0.000839295629947894,1,1
0.0006005673149922993,1,1
0.11809277202349376,0,0
0.0724294536826831,0,0
0.0035130468667170472,1,1
0.00024254338121832065,1,1
0.0008392136738916346,1,1
0.0008392213045054651,1,1
0.02745517676287094,0,0
0.046786154533627854,0,0
0.1652082017465099,0,0
0.1640898418776995,0,0
0.0006006192872247853,1,1
0.038925462263862544,0,0
0.0009182233086893538,1,1
0.0008392008686675232,1,1
0.0012388133932608983,1,1
0.00015363413055789434,1,1
0.010858911259863362,0,0
0.0008774075733903393,1,0
0.08733692221389437,0,0
0.06361657208208454,0,0
0.000594030477361042,1,1
0.0006724961817918248,1,1
0.00017001260147407195,1,1
0.37452433858959694,0,0
0.0008393201052695229,1,1
0.056535398323902905,0,0
0.09708557121294409,0,0
0.061939737710879864,0,0
0.00031293791447506886,1,1
0.00020935429671686752,1,1
0.00044130522525954747,1,1
0.0001049901405264973,1,1
0.0010095577885795401,1,1
0.012030708196871954,0,0
0.0008394833058167621,1,1
0.011749417392875163,0,0
0.019538903944330895,1,1
0.0078512924240032,1,1
0.0002875941767935266,1,1
0.0008391992246006154,1,1
0.20457776604709205,1,1
0.001880141848676839,1,1
0.0008432918091240499,1,1
0.0008392588846929687,1,1
0.060638506822252275,0,0
0.0008391976256310804,1,1
0.0678086934037338,0,0
0.0003923753257481057,1,1
0.010746047538832338,0,0
0.060123998040779725,0,0
0.0008391956275057605,1,1
0.1868164844056658,0,0
0.07845292322326877,0,0
0.08006104725414008,0,0
0.1187334412856167,0,0
0.07611835398597608,1,1
0.000839250574349583,1,1
0.05980866970063553,0,0
0.06370479219649156,0,0
0.0008392049787389275,1,1
0.11217903519206641,0,0
0.0015986829909317303,1,1
0.0008392106125105214,1,1
0.05525681812547533,0,0
0.04683489289607798,0,0
0.0008392099862024463,1,1
0.0008392580832320051,1,1
0.06220194572415095,0,0
0.0001933018494005339,1,1
0.07729974965430048,0,0
0.04366714611793923,0,0
0.0008391942227549307,1,1
0.16940989987024044,0,0
0.05238864390306556,0,0
0.0001762587513403093,1,1
0.06092452687861903,0,0
0.1895294457042787,0,0
0.0008391981677851129,1,1
0.040955982147713635,0,0
0.013877604768655696,0,0
0.4016757563637516,0,0
0.0009716602870051985,0,0
0.010573148020178405,0,0
0.17650115699585112,0,0
0.06273747958040024,0,0
0.0008391960137224467,1,1
0.0008393163476240871,1,1
0.09177444701091066,0,0
0.0008392003157073379,1,1
0.029663789572377898,0,0
0.0006689295724350982,1,1
0.001811601069290237,1,1
0.17104026788994833,0,0
0.0008392087407292889,1,1
0.05977569165338218,0,0
0.0010095571150126013,1,1
0.047147363269077855,0,0
0.00083947731738711,1,1
47.48332343111239,0,0
