reconstruction_error,true_class,predict_softmax,prob
0.017043278577795917,0,1,0.9988361
0.00012585875111579726,1,1,0.99993944
0.012030708121585009,0,0,0.9917365
0.0010095560576702117,1,1,0.99994206
0.0008394495017976032,1,1,0.99990225
0.0008391976130906885,1,1,0.99994063
0.0009670435160418777,1,1,0.9999422
0.046922585755581094,0,1,0.9999217
0.050466271990268555,0,0,0.9997633
0.11047976318593765,0,0,0.99994195
0.0010536647278648538,1,1,0.9999422
0.04728000530534903,0,0,0.99981004
0.0008392078718445553,1,1,0.9999405
0.03666525601146599,0,1,0.9728621
0.04660058001359377,0,0,0.9787459
0.00010348741915111764,1,1,0.9999237
0.0008392483748623268,1,1,0.99993944
0.0003214974196859832,1,1,0.9999423
0.0068356835844609635,1,1,0.9247987
0.009850672417665943,0,1,0.6570984
0.10611919298149843,0,0,0.99992263
0.0007534371563798467,0,1,0.9998989
0.021590523093722724,0,1,0.9968755
0.00011421797290389634,1,1,0.999936
0.00752065437718471,0,0,0.79038626
0.0008393106419321389,1,1,0.9999348
0.0005567896573310212,1,1,0.9999405
0.37979662938069547,0,0,0.9999416
0.06902940721821507,0,0,0.9999379
0.04253169033290557,0,0,0.96436125
0.0008392103602798853,1,1,0.9999405
0.0008391964053458829,1,1,0.99994063
0.01302143181770691,0,0,0.99990845
0.001130526042365564,0,0,0.63762057
0.0008392589330535436,1,1,0.9999391
0.0010817093006959839,1,1,0.99993134
0.0018700039817246552,1,1,0.92876303
0.012030692167603902,0,0,0.99095553
0.0008392435112464529,1,1,0.9999397
0.0009379615517263477,1,1,0.99993324
0.0008392180140632449,1,1,0.9999404
0.0014123923863744888,0,1,0.99992394
0.000839535994333471,1,1,0.9998847
0.0008391966721238055,1,1,0.99994063
0.001412393091338239,1,1,0.99992394
0.048830378994058066,0,0,0.9997645
0.0008392225955531421,1,1,0.9999403
0.0007894768116829835,0,0,0.9999099
0.0008433099514815643,1,1,0.99994016
0.06432823866349192,0,0,0.99993
0.0009570285792803603,1,1,0.99994206
0.0008392032207243858,1,1,0.99994063
0.0014123950121225433,1,1,0.99992394
0.07061981574832268,0,0,0.94359535
0.000982115137071192,0,1,0.93506694
0.000842147333619537,1,1,0.90010464
0.03655952640175377,0,1,0.5656991
0.010882156886056293,0,0,0.88169587
0.00889399393095867,0,1,0.99958724
0.001412393091338239,1,1,0.99992394
0.013549610992446219,0,0,0.9999188
0.018930931898103773,0,1,0.9988034
0.0001688961078105595,1,1,0.9999398
0.0009670435160418777,1,1,0.9999422
0.00867558365027378,0,1,0.9993808
0.04656023023428828,0,0,0.99978787
0.060479251969057714,0,0,0.99991584
0.0013728862426614372,1,1,0.9999292
0.08573332583006094,0,0,0.9968485
0.06253078210027257,0,0,0.9999205
0.19440875157274348,0,0,0.99994206
0.0008392018232952363,1,1,0.99994063
0.00025751920262124774,1,1,0.99993837
0.00010468932159330911,1,1,0.9999386
0.02560037525780652,0,1,0.9999274
0.0008392653262934836,1,1,0.99993885
0.05871451982929567,0,0,0.9999169
0.37152860155706124,0,0,0.99994147
0.0269096131977305,0,0,0.99993885
0.0008392690262956352,1,1,0.9999385
0.05644907607435176,0,0,0.9526149
0.0008394896213478108,1,1,0.99989307
0.0008392724664269483,1,1,0.99993825
0.0005029272883805172,0,1,0.99950266
0.0009894592996749852,1,1,0.99993205
0.047763491261779284,0,0,0.9998431
0.029276242677155232,0,0,0.9999324
0.06263067153770879,0,0,0.9999149
0.006195275927375337,0,1,0.98976713
0.011951830205889075,1,1,0.9999416
0.0008392303093027508,1,1,0.99994004
0.009962255719925664,0,1,0.9870552
0.06033302429106974,0,0,0.9998907
0.0008391989100222064,1,1,0.99994063
0.06190132859535756,0,0,0.999915
0.07312269634677697,0,0,0.99994016
0.04720997779708556,0,0,0.99980253
0.001412398129681604,1,1,0.99992394
0.023065582111947668,0,1,0.9984243
0.0008396073365414591,1,1,0.9998722
0.04171798550683125,0,0,0.9998099
0.04643588515090805,0,0,0.9997774
0.0014123958006023304,1,1,0.99992394
0.0002448726663105656,0,1,0.99608684
0.0008359130594808003,0,1,0.9120067
0.05005509224544348,0,0,0.99993205
0.052423561303333505,0,0,0.9999193
0.0008392014621853602,1,1,0.99994063
0.07627651013319149,0,0,0.9937469
0.04796902232870049,0,0,0.9997603
0.0002972010800131166,1,1,0.99991906
0.07325225667399482,0,0,0.9735962
0.0008398511546935894,1,1,0.9997962
0.21113834298996267,0,0,0.99957126
0.036625106504110556,0,0,0.9990515
0.0008392453323007229,1,1,0.9999397
0.0001142189739058033,1,1,0.99993587
0.0014123973891637187,1,1,0.99992394
0.28503781805962497,0,0,0.9999285
0.0008392305214742959,1,1,0.99994004
0.053428626778171145,0,0,0.9999424
0.0008394708664813046,1,1,0.9998981
0.04918489011723383,0,0,0.9997762
0.01235836665738298,0,1,0.9833908
0.0022383579804385223,1,1,0.9907438
0.01220560258321266,0,1,0.9999112
0.0014123927883203738,1,1,0.99992394
0.0008392187576440892,1,1,0.9999404
0.3799607939295168,0,0,0.9999416
0.015591486014510622,0,0,0.9254073
0.04699688659170789,0,0,0.9997905
0.045387420468999205,0,0,0.9999337
0.3541576572379499,0,0,0.99994147
0.000839203732569153,1,1,0.9999405
0.001412398129681604,1,1,0.99992394
0.0008391994312748699,1,1,0.99994063
0.0003105857215998569,1,1,0.9992035
0.04841838679587625,0,0,0.99977666
0.035977986983429584,0,1,0.9999294
0.0008391953082221847,1,1,0.99994075
0.04814153133027959,0,0,0.99983156
0.0008392408455244756,1,1,0.9999398
0.0008392005161261307,1,1,0.99994063
0.00011319959737278199,1,1,0.9999397
0.0008392059466802743,1,1,0.9999405
0.04769645927991125,0,0,0.99978656
0.0008392009082757863,1,1,0.99994063
0.0010523699503666567,0,0,0.83680075
0.012030686578005765,0,0,0.99091583
0.03374666593765552,0,1,0.99648297
0.2360285770007866,0,0,0.99994266
0.04906713446633019,0,0,0.9997842
0.01634090709495883,0,0,0.9997154
0.03584560062961659,1,1,0.87009406
0.04960158344966791,0,0,0.99977404
0.06397735562686453,1,1,0.9999404
0.08816867890802162,0,0,0.99992263
0.0008393666825621892,1,1,0.9999248
0.0008392646832067977,1,1,0.99993885
0.0014123966026313541,1,1,0.99992394
0.04790860450090011,0,0,0.9997845
0.2550655601623766,0,0,0.9999391
0.22900987543727966,0,0,0.99992704
0.008109557768131218,0,1,0.9959371
0.0008393039708159488,1,1,0.99993527
0.0009997409428662335,1,1,0.99994206
0.0002914699340755395,0,0,0.9999089
0.16065855736053672,0,0,0.9999387
0.09478444494271522,0,0,0.999908
0.21292675514218296,0,0,0.9995097
0.029824191129066296,0,1,0.9669827
0.0010095618401770997,1,1,0.99994206
0.1664005359157306,0,0,0.9999416
0.04998107478429594,0,0,0.99976
0.2295524345242167,0,0,0.9999293
0.0008392143477681735,1,1,0.9999404
0.0008395681448252766,1,1,0.99987876
0.04438851419223357,0,1,0.999923
0.0008393004007313215,1,1,0.9999356
0.001027155498988934,1,1,0.99994206
0.0014123963579289263,1,1,0.99992394
0.061239754021385415,0,0,0.9999392
0.0008466809814391876,1,1,0.86499095
0.0008391967202713528,1,1,0.99994063
0.045725044245817206,0,0,0.9997943
0.0008392689868785648,1,1,0.9999386
0.0008391977553732597,1,1,0.99994063
0.0004360520349938201,1,1,0.9999354
0.0014123959824675627,1,1,0.99992394
0.3948646884923417,0,0,0.9999409
0.0008392285535940827,1,1,0.99994016
0.0014123924010483679,0,1,0.9999238
0.0007547374066382091,1,1,0.9999422
0.04790860450090011,0,0,0.9997845
0.0008404349943959211,0,0,0.9999101
0.0013017599680311307,1,1,0.9999224
0.000839221441835067,1,1,0.9999403
0.04712382489147057,0,0,0.999808
0.059281769506943326,0,1,0.99157566
0.030818749628819805,0,1,0.9999292
0.04780890034508766,0,0,0.99976486
0.000841362701694274,1,0,0.9999101
0.0008392840813236463,1,1,0.9999374
0.10839043733359337,0,0,0.9998981
0.0631350272256408,0,0,0.9999193
0.03165649655133547,0,1,0.9996306
0.003626076815124233,1,1,0.97237384
0.0010095579931072747,1,1,0.99994206
0.050294257263774046,0,0,0.9997681
0.000280413962014704,1,1,0.9999354
0.0010231407768382815,1,1,0.9989152
0.0045902721572704626,1,1,0.9966008
0.014487047420624065,0,1,0.99951553
0.0008393664089142613,1,1,0.9999248
0.049831958791476935,0,0,0.9997701
0.37979662938069547,0,0,0.9999416
0.0008392251040168061,1,1,0.99994016
0.0008392180266955027,1,1,0.9999404
0.012030686578005765,0,0,0.99091583
0.0008392173331289914,1,1,0.9999404
0.0008392212040473342,1,1,0.9999403
0.0014123974037978761,1,1,0.99992394
0.05794863053402378,0,0,0.9999211
0.0008392035353320944,1,1,0.99994063
0.012188124097249045,0,1,0.9999176
0.016594192690565113,0,0,0.9997061
0.0008391988628477312,1,1,0.99994063
0.13071366455610858,0,0,0.99994254
0.000839203540964425,1,1,0.99994063
0.0011854379704285098,0,1,0.9999198
0.027842187726400274,0,1,0.99485636
0.06252610567473822,0,0,0.99991775
0.0008392304477369798,1,1,0.99994004
0.05187076551960875,0,0,0.99905795
0.001412396358491427,1,1,0.99992394
0.38073918655125993,0,0,0.99994147
0.000839207000932666,1,1,0.9999405
0.000839507430465098,1,1,0.9998889
0.0008404349943959211,0,0,0.9999101
0.10511926617814026,0,0,0.9999236
0.0008646856615320436,0,1,0.99993527
9.465467186859871e-05,1,1,0.99993813
0.14281558001372324,0,0,0.9999423
0.0008392038893136406,1,1,0.99994063
0.0008392882261033379,1,1,0.99993706
0.04680713236313242,0,0,0.99977416
0.0012567705330039382,1,1,0.9998828
0.0009077493283204177,1,0,0.5239026
0.23149376302935323,0,0,0.99994063
0.014051856457472534,1,0,0.99712414
0.05035344717251184,0,0,0.9997769
0.0010172155619031548,0,1,0.663509
0.04661409818728161,0,0,0.97794914
0.0008391962392196252,1,1,0.99994063
0.00024039891597359158,0,1,0.99993587
0.001551096641273945,1,1,0.99014497
0.04128631418660896,0,0,0.99992204
0.0008421569985510262,1,1,0.89851373
0.0008392244332728076,1,1,0.9999403
0.374375114106197,0,0,0.9999418
0.015793953871541713,1,0,0.6888954
0.04908276311240187,0,1,0.99992216
0.0008392177473009677,1,1,0.9999404
0.0008392003795356809,1,1,0.99994063
0.0006452740358827314,1,1,0.9999342
0.0008391977355877907,1,1,0.99994063
0.011985238597835244,0,0,0.9916528
0.0008392016388500237,1,1,0.99994063
0.0006221917571449273,1,1,0.99981886
0.000840372514779557,1,1,0.9957417
0.0010463930357674605,0,1,0.9999167
0.16886440453936435,0,0,0.9999422
0.0046275980013018875,0,1,0.9830429
0.013409253093692945,0,0,0.999183
0.0491174252128604,0,0,0.9997694
0.039278889800374736,1,0,0.9999187
0.0010095549073582694,1,1,0.99994206
0.000601571486847042,1,1,0.99991417
0.3797396597837095,0,0,0.9999416
0.23085782141838007,0,0,0.99994266
0.2849386684361076,0,0,0.99993765
0.0315124372244762,0,1,0.98283225
0.0008392384818304074,1,1,0.9999399
0.05205947974047849,0,0,0.99993813
0.0008779268554043636,1,1,0.9998956
0.0007385141155427776,1,1,0.99993503
0.04532079474863972,0,0,0.99981457
0.3745788644793906,0,0,0.9999416
0.0008393225707518732,1,1,0.9999325
0.0003175684514168465,1,1,0.99993765
0.0008391961248285575,1,1,0.99994063
0.0014123950121225433,1,1,0.99992394
0.04749550551103455,0,0,0.9997793
0.21025122444383396,0,0,0.9995284
0.04642999702257879,0,1,0.99992394
0.0008404349943959211,0,0,0.9999101
0.000839461208983067,1,1,0.9998989
0.0008392220256480165,1,1,0.9999403
0.08394680442431651,1,0,0.99994063
0.0014123973891637187,1,1,0.99992394
0.05083590748091829,0,0,0.59520894
0.0008391964174639567,1,1,0.99994063
0.0008777685310699605,1,1,0.99993813
0.001006560885583352,0,0,0.8367549
0.07369153610995044,0,0,0.9976533
0.000839201572301429,1,1,0.99994063
0.062101304851743186,0,0,0.9999155
0.366437569412762,0,0,0.99993885
0.0129541008686627,0,1,0.99906474
0.008614826185250972,1,1,0.99986255
0.012992573902178176,0,0,0.9999074
0.00102716149075441,1,1,0.99994206
0.0008392486663543247,1,1,0.99993944
0.0008391954853634602,1,1,0.99994063
0.10064426704155964,0,0,0.99993765
0.043577571311510965,0,0,0.9999225
0.10852971325420425,0,0,0.9999416
0.01642751111005639,1,1,0.63601685
0.009810734295284736,0,1,0.9866873
0.0010095575342001157,1,1,0.99994206
0.1869965887424852,0,0,0.99994016
0.00013620351055558533,1,1,0.9999423
0.008466840026529084,1,1,0.9999362
0.06062540014252099,0,0,0.9999156
0.03035848596730551,0,1,0.9502564
0.050488486803676985,0,0,0.99991286
0.0002914699340755395,0,0,0.9999089
0.012030686578005765,0,0,0.99091583
0.0008392122369976895,1,1,0.9999404
0.0056963926371617945,0,1,0.99758565
0.04658339524615114,0,0,0.9998216
0.0007615586540986249,0,1,0.99991775
0.0008392678797786997,1,1,0.9999385
0.000839213610818578,1,1,0.9999405
0.09835168919450593,0,0,0.9999082
0.001412393794078534,0,1,0.99992394
0.011985238597835244,0,0,0.9916528
0.012030692167603902,0,0,0.99095553
0.009984314942768724,0,1,0.9870883
0.013006103443814808,0,0,0.9999106
0.0008392022652633718,1,1,0.99994063
0.047863217411471315,0,0,0.9997794
0.06239436665224492,0,0,0.99993944
0.0003693833911596332,1,1,0.9996258
0.0008392314634820287,1,1,0.99994004
0.012280219180436841,1,1,0.99993324
0.0010208830572075627,0,0,0.8367709
0.21651232399115483,0,0,0.99994004
0.048199374817682016,0,0,0.9999262
0.0008392134695866789,1,1,0.9999404
0.02604043391530047,0,1,0.9999279
0.00012414482362965062,1,1,0.99993944
0.1293260836394917,0,0,0.99994075
0.06344242732243825,0,1,0.9914157
0.008362399323020034,0,1,0.9991897
0.0002876756152968121,1,1,0.9994956
0.0395271023164317,0,1,0.5690849
0.04998107478429594,0,0,0.99976
0.0003449179236990392,1,1,0.9999218
0.000839576953811405,1,1,0.99987745
0.0010095632204067547,1,1,0.99994206
0.0008435681300350144,1,1,0.9998902
0.000839210472138262,1,1,0.9999405
0.031544289697484594,0,0,0.9996995
0.0008391966162280832,1,1,0.99994063
0.0008392709050630982,1,1,0.99993837
0.0008392021524538772,1,1,0.99994063
0.027578003183221345,0,1,0.99992824
0.00011980787886206221,1,1,0.99993885
0.04911194284749109,0,0,0.9997913
0.2576070516345459,0,0,0.9999391
0.0008391977853883339,1,1,0.99994063
0.0008391954886469879,1,1,0.99994075
0.046848068095897914,0,0,0.9997843
0.01342145920210334,0,0,0.99991906
0.0010810271959326655,1,1,0.9998486
0.0008393317092391409,1,1,0.9999317
0.0014123948681381618,1,1,0.99992394
0.0008403647577266462,1,1,0.9959229
0.048411717848531835,0,0,0.99976975
7.910140371493942e-05,1,1,0.9999347
0.0004840835522989822,1,1,0.9997501
0.0008393297232734457,1,1,0.9999317
0.0008391921921266848,1,1,0.99994075
0.11419125062279921,0,0,0.9999429
0.012030692167603902,0,0,0.99095553
0.23061883648650844,0,0,0.999941
0.06126066610491524,0,0,0.9999126
0.0008392031447249895,1,1,0.99994063
0.0007547374066382091,1,1,0.9999422
0.012415964236805735,0,0,0.9904947
0.18279068904078316,1,0,0.99993885
0.000839287337311335,1,1,0.9999372
0.011501865244682481,1,1,0.99986315
0.009292159581613363,1,1,0.99919325
0.00013795764527475636,1,1,0.9999348
0.0018205385039497754,0,1,0.9222404
0.0008394321262464295,1,1,0.99990654
0.012030692167603902,0,0,0.99095553
0.0008392013457592946,1,1,0.99994063
0.0008392333327490537,1,1,0.99994004
0.0005593936063216663,1,1,0.9999398
0.012030692167603902,0,0,0.99095553
0.00036614340072726873,1,1,0.9999404
0.013549151182915633,0,0,0.99992
0.06448049452115505,0,0,0.9998934
0.0008954905919756717,0,1,0.5288608
0.000839224356438964,1,1,0.99994016
0.015277570890034143,0,1,0.9990024
0.0143881917374299,0,0,0.91512525
0.04768180488978386,0,0,0.9997936
0.0014123932914065216,0,1,0.99992394
0.011044634645270295,0,1,0.64113855
0.2109832084359149,0,0,0.999584
0.0008392223380729026,1,1,0.9999403
0.013016277093684353,0,0,0.99992394
0.18722999465359638,1,0,0.99993896
0.00023088299870196134,1,1,0.9999423
0.0005631197995504981,1,1,0.9999243
0.0621821092316136,0,0,0.9999201
0.0037280770869771926,1,1,0.9998233
0.08255994731403506,0,0,0.99991643
0.0002833147199090378,0,1,0.999936
0.0634221663135294,0,0,0.9999198
0.0008392104739171406,1,1,0.9999405
0.007449976009622875,0,0,0.90731716
0.04885900060172687,0,0,0.9997876
0.0008392335386346551,1,1,0.99994004
0.01778829598292906,0,0,0.99993086
0.0008391954629232019,1,1,0.99994063
0.0009707703343933588,0,1,0.99979025
0.012030708196871954,0,0,0.99171877
0.046863804064384396,0,0,0.9997874
0.04626017610325496,0,0,0.99979204
0.01800291071124488,0,1,0.9999331
0.061598715353863735,0,0,0.9999206
0.00010871070925532605,1,1,0.9999399
0.23085782141838007,0,0,0.99994266
0.0005160877096709764,0,0,0.9999095
0.0008392108568086644,1,1,0.9999405
0.0003204163071026176,0,0,0.9999068
0.000839203651115469,1,1,0.99994063
0.05074576718526763,0,0,0.99979013
0.00032004008532521484,1,1,0.99993896
0.0005843054194121678,0,1,0.8696452
0.08471257126613789,0,0,0.99993813
0.049060409102242866,0,0,0.8589088
0.004311599109757035,0,1,0.96668786
0.0010095560576702117,1,1,0.99994206
0.04938242201855523,0,0,0.99977785
0.06495851801884327,0,0,0.9998542
0.04933586949344258,0,1,0.9426763
0.04828401322618022,0,0,0.9997794
0.015921357620632803,0,1,0.99894434
0.0008440788532162477,1,1,0.76896805
0.013549151182915633,0,0,0.99992
0.0008392018854077968,1,1,0.99994063
0.05832384508495266,0,0,0.999923
0.004343209389137646,0,1,0.83463305
0.12322652236527633,0,0,0.9999418
0.0008392089439038023,1,1,0.9999405
0.047769639383771545,0,0,0.9997954
0.0014123992422969813,1,1,0.99992394
0.011205311857547189,0,1,0.98545444
0.04155593239593741,0,1,0.9999372
0.007463924236365864,0,0,0.8341457
0.38073918655125993,0,0,0.99994147
0.1819814279195478,1,0,0.9999385
0.06298281220299863,0,0,0.9999163
0.010598574156156549,0,0,0.51531076
0.0008392872095817215,1,1,0.9999372
0.0008395630479700421,1,1,0.9998808
0.10926836761607799,0,0,0.99994195
0.08410247790473101,0,0,0.99789375
0.000839205202807443,1,1,0.9999405
8.837718837321728e-05,1,1,0.9999391
0.0008392210261761848,1,1,0.9999403
0.0008398284337037381,1,1,0.99980575
0.21265359261763628,0,0,0.9999398
0.012392330599131375,0,1,0.94175625
0.000839229332510314,1,1,0.99994004
0.00024318846193649408,1,1,0.99993825
0.0004813548619196058,1,1,0.9999095
0.049546640437963044,0,1,0.99992025
0.003207143066675433,0,1,0.9997768
0.0008391967202633783,1,1,0.99994063
0.0008392127934415545,1,1,0.9999404
0.00078910357198505,1,1,0.6512949
0.04103503078316142,0,0,0.9998909
0.0629538143840758,0,0,0.9999161
0.0008392848680219969,1,1,0.9999373
0.0008391996533780536,1,1,0.99994063
0.22403959453103822,0,0,0.9999299
0.23776173949106932,0,0,0.99994147
0.04749696962692763,1,1,0.99500656
0.22744966292769722,1,0,0.9999391
0.0003318241575046281,1,1,0.99993694
0.0008392192317310512,1,1,0.9999403
0.001412397815982873,1,1,0.99992394
0.05785179227002419,0,1,0.8868483
0.0008392792753093095,1,1,0.9999379
0.10127077539260106,0,0,0.9998653
0.0008680534367260126,1,1,0.99994075
0.0008392300525963039,1,1,0.99994016
0.058041673671717406,0,0,0.99991643
0.012030708121585009,0,0,0.9917365
0.011064075434905642,0,0,0.89731723
0.0013864400290801203,0,1,0.9999243
0.01356846174782944,0,0,0.99991834
0.028165733500246266,0,0,0.9999323
0.0008392464649079861,1,1,0.99993956
0.3770398235026977,0,0,0.99994147
0.0008392306587518589,1,1,0.99994004
0.011485612704662154,0,0,0.9985551
0.00023930733317537153,1,1,0.99993944
8.981706412973459e-05,1,1,0.99993515
0.0008391960267826986,1,1,0.99994063
0.049005031504643526,0,1,0.9999262
0.06250916892160864,0,0,0.9999161
0.0018455770332127012,1,1,0.999268
0.06342093050025013,0,0,0.99994254
0.0009670448189782251,1,1,0.9999422
0.049619405741761116,0,0,0.9999311
0.0010877192951675566,0,0,0.8368286
0.04750330640715838,0,0,0.9998018
0.0006470977148799711,1,1,0.66421545
0.0008392052860098007,1,1,0.9999405
8.020971096337295e-05,1,1,0.9999348
0.0630118058129315,0,0,0.99991715
0.0008391933238968437,1,1,0.99994075
0.06224340855569332,0,0,0.99988616
0.341942920036843,0,0,0.99994135
0.0002740046975236029,1,1,0.9999398
0.0008396892420931089,1,1,0.9998559
0.38073918655125993,0,0,0.99994147
0.048903659460249535,0,0,0.9997943
0.056476282962780414,0,0,0.9999198
0.3657157465878963,0,0,0.999941
0.0011414562125058665,1,1,0.99994206
0.027840474590545068,0,0,0.9998647
0.27784145681279404,0,0,0.9999379
