reconstruction_error,true_class,predict_softmax,prob
0.005319689224626385,1,1,0.97202635
0.012986729984988893,0,0,0.99938023
0.0008568310234153213,1,1,0.999923
0.0008953594368765607,1,1,0.99994206
0.0008568276756427174,1,1,0.99993384
0.004969237578727236,0,1,0.9995339
0.0008569353273339351,1,1,0.9995005
0.000856830377206562,1,1,0.9999387
0.004969234051468222,1,1,0.99953616
0.026253423588616348,0,0,0.9999298
0.0008568293570892629,1,1,0.99993193
0.0008069953816643047,0,0,0.999617
0.0008592382003734352,1,1,0.99993145
0.04860890149687124,0,0,0.99991775
0.000920257789369835,1,1,0.9999517
0.0008568284557621425,1,1,0.9999374
0.004969234186775042,1,1,0.9995364
0.04817683758092995,0,0,0.9997739
0.0010406781952037021,0,1,0.869508
0.0008588454605356233,1,1,0.9985661
0.027539414208992672,0,0,0.9998331
0.01228095264497067,0,0,0.9058452
0.010307402609687964,0,0,0.80106556
0.004969234051468222,1,1,0.99953616
0.01321063466184989,0,0,0.9998386
0.0054957869450656584,0,1,0.99772793
0.0005271704664475013,1,1,0.9999484
0.0009032137866545476,1,1,0.9999517
0.010173857217471459,0,0,0.89079684
0.024388342301160867,0,0,0.9999286
0.04509609690748896,0,0,0.9999082
0.0014090543874019682,1,1,0.9997937
0.08666228251667896,0,0,0.9700454
0.047210631662999394,0,0,0.9999093
0.10541319486256666,0,0,0.9999336
0.0008568314413577985,1,1,0.9999372
0.00028679038193060274,1,1,0.9999503
0.00023528932194651555,1,1,0.9999472
0.024326922442242174,0,1,0.9998264
0.0008568309995195715,1,1,0.9999118
0.04373202424079596,0,0,0.99991083
0.37411079116917006,0,0,0.99959785
0.032365309482732925,0,0,0.9997255
0.0008568337617585871,1,1,0.9999068
0.056960114553356644,0,0,0.9411899
0.0008569130322378282,1,1,0.99955803
0.0008568367379306333,1,1,0.9999013
0.000411559927042946,0,1,0.995877
0.0007764959652704827,1,1,0.9997956
0.024977573335343506,0,0,0.99992967
0.030992955069823875,0,0,0.999869
0.04693755691472313,0,0,0.9999089
0.0064838501765716065,0,1,0.90147895
0.011409498041547093,1,1,0.9999516
0.0008568305938327285,1,1,0.99992883
0.01076123095967728,0,1,0.94608974
0.08387933951393836,0,0,0.9999225
0.0008568326039867763,1,1,0.99993765
0.04629734830585498,0,0,0.9999089
0.076176208323371,0,0,0.99985325
0.025198945283501053,0,0,0.9999275
0.004969235623472073,1,1,0.99953663
0.005621117632866432,0,1,0.9826779
0.0008569739574776201,1,1,0.9993899
0.036909029201503886,0,0,0.9999232
0.02422373408485227,0,0,0.9999281
0.004969235671001649,1,1,0.99953735
0.0002779464494630523,0,1,0.9998087
0.000889685631808406,0,1,0.86738795
0.05921110024266502,0,0,0.99983954
0.04084314264002987,0,0,0.99992514
0.0008568289341753376,1,1,0.999938
0.07707453673792307,0,0,0.96303654
0.02528622290350986,0,0,0.99993026
0.00026132185633138386,1,1,0.9998528
0.0706234905204149,0,1,0.5072057
0.0008571178074149681,1,1,0.9988111
0.21312306558779073,0,1,0.6349104
0.03520915492645809,0,1,0.7554461
0.0008568308286595306,1,1,0.9999225
0.00012574185812108525,1,1,0.999928
0.004969232318262346,1,1,0.9995363
0.2467555782308351,0,0,0.9999155
0.0008568306309380482,1,1,0.9999286
0.04627754155519796,0,0,0.9999312
0.0008569023730965842,1,1,0.9995957
0.026771919837492313,0,0,0.99992895
0.012852262316279558,0,1,0.8577567
0.005227315112390701,1,1,0.9898127
0.012610431544299187,0,1,0.9997284
0.00496923532729459,1,1,0.9995363
0.0008568284936644314,1,1,0.9999336
0.3825027531753121,0,0,0.99961096
0.01339264381948039,0,0,0.948865
0.024566271456501688,0,0,0.99992967
0.043711889594403586,0,0,0.99993443
0.3567425535913434,0,0,0.99950624
0.0008568305293157992,1,1,0.9999368
0.004969235623472073,1,1,0.99953663
0.0008568322607445261,1,1,0.9999378
0.000323298556198358,1,1,0.9958099
0.026160560082726266,0,0,0.999928
0.030948652817940236,0,1,0.9999436
0.0008568302415816258,1,1,0.99993896
0.026176070780969857,0,0,0.9999281
0.0008568301014012026,1,1,0.999925
0.0008568306098702718,1,1,0.9999378
0.0002450595896458531,1,1,0.9999505
0.0008568295081814071,1,1,0.9999367
0.02562744631836031,0,0,0.99992776
0.0008568315155473836,1,1,0.99993753
0.0011691408524481675,0,0,0.99552
0.01298672517883095,0,0,0.99937975
0.005630087789382324,0,1,0.9996482
0.23474887912739914,0,0,0.99909425
0.026585145559893365,0,0,0.99992955
0.016456238675518386,0,0,0.99987876
0.031108499322837185,1,1,0.99992645
0.0271401122920015,0,0,0.9999292
0.06541848758718743,1,1,0.9999485
0.12114361001713693,0,0,0.9999324
0.0008568599645632979,1,1,0.9997633
0.0008568328589558624,1,1,0.9999106
0.0049692379336821555,1,1,0.999537
0.02534932831802467,0,0,0.99993
0.23752040130812344,0,0,0.999918
0.21771399671313155,0,0,0.9998185
0.009744738168608094,0,0,0.96384156
0.0008568423406780511,1,1,0.9998665
0.0009726955375028236,1,1,0.9999517
0.0003123802231779155,0,0,0.9996258
0.167601595598174,0,0,0.9996805
0.09518238670510963,0,1,0.99548894
0.2158023146699134,0,0,0.9996082
0.02323982344499986,0,1,0.99975306
0.0009550474962306287,1,1,0.9999517
0.13564883357294008,0,0,0.99993014
0.027551402005545966,0,0,0.9999286
0.21576920366654861,0,1,0.991491
0.0008568275674741459,1,1,0.99993503
0.0008569532486632087,1,1,0.9994504
0.015384034133623319,0,1,0.9999379
0.0008568428502650194,1,1,0.9998691
0.00090056984812248,1,1,0.9999517
0.004969234088036658,1,1,0.9995365
0.06837585601079327,0,0,0.9999238
0.000861748456598639,1,1,0.9987496
0.0008568291653592867,1,1,0.9999387
0.023807959814597723,0,0,0.9999273
0.0008568331167458255,1,1,0.9999083
0.0008568326705463107,1,1,0.999938
0.00022874741423105393,1,1,0.99983287
0.004969234958059974,1,1,0.99953604
0.37800141598311804,0,0,0.99991405
0.0008568305920517931,1,1,0.9999293
0.004969236819189765,0,1,0.99953294
0.0006932215195949825,1,1,0.9999517
0.02534932831802467,0,0,0.99993
0.0008594276159872337,0,0,0.99960035
0.004874867291208853,1,1,0.999418
0.000856829831754511,1,1,0.9999324
0.025090635823522996,0,0,0.9999281
0.00773391946974833,0,1,0.99989367
0.02972222573209571,0,1,0.99993145
0.025123313614512654,0,0,0.99993026
0.0008614436203161712,1,0,0.9992009
0.0008568367251522831,1,1,0.999892
0.11006628434867977,0,0,0.99822444
0.04757681452133536,0,0,0.9999082
0.029077672262029144,0,1,0.98780894
0.004385894425661658,1,0,0.74634206
0.0009550489681601209,1,1,0.9999517
0.027743619361089177,0,0,0.9999293
0.0003205479996745687,1,1,0.9999497
0.0007030723011204943,1,1,0.99581903
0.004780408968474929,1,1,0.95927536
0.010555444661780237,0,1,0.9969675
0.0008568605799171519,1,1,0.9997634
0.02733263019559638,0,0,0.9999292
0.38228458243436203,0,0,0.9995939
0.000856828989147456,1,1,0.9999317
0.0008568290110959796,1,1,0.99993336
0.01298672517883095,0,0,0.99937975
0.0008568279074088413,1,1,0.99993396
0.0008568285844129843,1,1,0.99993265
0.004969231651610736,1,1,0.99953616
0.0433196094437729,0,0,0.99991095
0.0008568308925902714,1,1,0.99993706
0.011306359043423754,0,1,0.5099645
0.016715058230664256,0,0,0.9998822
0.0008568318778857879,1,1,0.99993765
0.1005409043716756,0,0,0.9999256
0.0008568288522717436,1,1,0.99993753
0.004820392658379408,0,1,0.9993068
0.016430300690677142,0,1,0.99946743
0.046993741259503875,0,0,0.9999083
0.0008568283803830142,1,1,0.9999292
0.044141691187937065,0,0,0.999848
0.004969236428742015,1,1,0.9995363
0.38331290926500694,0,0,0.999632
0.0008568296028051677,1,1,0.99993646
0.0008569234302915018,1,1,0.99952054
0.0008594276159872337,0,0,0.99960035
0.06650455847863145,0,0,0.9999132
0.0008136678085201274,0,1,0.9999503
0.000278271127213939,1,1,0.99994826
0.08010665926910106,0,0,0.9999343
0.0008568285704162559,1,1,0.9999373
0.000856837174434228,1,1,0.99988854
0.024674394757843318,0,0,0.999928
0.0013001150763382611,1,1,0.9996828
0.0010404360907831944,1,0,0.7889143
0.22971277587575947,0,0,0.98163754
0.027366199746990352,1,0,0.9998981
0.027727984124791064,0,0,0.9999299
0.0010698445742362965,0,1,0.9693034
0.03125739610388901,0,0,0.99789953
0.0008568302015237955,1,1,0.99993885
0.00043935554280650384,0,1,0.9999466
0.009142704225849129,1,0,0.997159
0.047633057793175046,0,0,0.99974686
0.0008588543748856624,1,1,0.99856037
0.0008568286948637762,1,1,0.9999318
0.3971039404860584,0,0,0.99980956
0.01136610341464105,1,1,0.9816983
0.019132702325905908,0,1,0.9999474
0.0008568278003002782,1,1,0.99993396
0.0008568289206173547,1,1,0.99993813
0.000663377865159743,1,1,0.99986076
0.000856830882924123,1,1,0.99993837
0.012933547262343815,0,0,0.9994517
0.0008568279900930849,1,1,0.99993765
0.0005414961422778606,1,1,0.9978808
0.0008574704858739195,1,1,0.9971614
0.004751569937949181,0,1,0.999166
0.09262317465370912,0,0,0.99993324
0.004415234139278041,0,1,0.87984484
0.013162496270945572,0,0,0.99897766
0.02643992335092425,0,0,0.9999304
0.04536465989096795,1,0,0.99983037
0.0009550498428436352,1,1,0.9999517
0.0006196523790138975,1,1,0.99968064
0.3821620725921398,0,0,0.99956995
0.23927008711722209,0,0,0.9999325
0.255727326535733,0,0,0.9999213
0.021641469593529486,0,1,0.9992242
0.0008568295862873261,1,1,0.9999268
0.056271707068021995,0,0,0.9998331
0.0008886460831659407,1,1,0.99963725
0.0007564061254643985,1,1,0.9998691
0.023581441876954545,0,0,0.9999279
0.37696615065896416,0,0,0.9995617
0.0008568505587789598,1,1,0.9998287
0.0003349121397102599,1,1,0.9999263
0.0008568314018008225,1,1,0.99993837
0.004969234186775042,1,1,0.9995364
0.025040294716969818,0,0,0.9999293
0.21282984574882655,0,1,0.93163484
0.015600173416187184,0,1,0.9999403
0.0008594276159872337,0,0,0.99960035
0.0008569005916548002,1,1,0.9995869
0.0008568304447821957,1,1,0.99993193
0.08039958473190024,1,0,0.9999167
0.004969232318262346,1,1,0.9995363
0.01950976937131743,0,1,0.99924123
0.0008568325293514303,1,1,0.99993825
0.0008885559789889715,1,1,0.9999088
0.0011243443415181321,0,0,0.99443984
0.07000130766753988,0,1,0.9954364
0.0008568288137825815,1,1,0.999938
0.04665926383927342,0,0,0.99991024
0.3766334464743348,0,0,0.9997067
0.009300911128998866,0,1,0.9962942
0.008669999405096485,1,1,0.9989525
0.013032170280584062,0,0,0.9998148
0.0009005706860139797,1,1,0.9999517
0.0008568309084869129,1,1,0.9999198
0.0008568320872225592,1,1,0.9999385
0.09168747300585847,0,0,0.9999367
0.049779680182501014,0,0,0.99974567
0.07433369050090105,0,0,0.9999349
0.016722458113585116,1,0,0.9987551
0.010734379855366172,0,1,0.9517074
0.0009550490599147632,1,1,0.9999517
0.13481893515710394,0,0,0.9999354
0.00017243793497976617,1,1,0.99995184
0.008678680846561544,1,1,0.99989915
0.04546120694107224,0,0,0.9999099
0.023205079528549492,0,1,0.9997757
0.038677867984861954,0,0,0.99975604
0.0003123802231779155,0,0,0.9996258
0.01298672517883095,0,0,0.99937975
0.00085682930198987,1,1,0.9999349
0.004887359973399164,0,1,0.9325179
0.024869913185185624,0,0,0.9999273
0.004432080965467803,0,1,0.9989759
0.0008568329007854131,1,1,0.99990606
0.0008568244111836752,1,1,0.99993634
0.09536760863721105,0,1,0.9889964
0.004969234688865138,0,1,0.9995333
0.012933547262343815,0,0,0.9994517
0.012986729984988893,0,0,0.99938023
0.010765134093886936,0,1,0.9453981
0.013004946928356194,0,0,0.9998228
0.0008568304595339214,1,1,0.9999374
0.02532025841820201,0,0,0.99993
0.06927372946702169,0,0,0.99992347
0.00015886321577720112,1,1,0.9980149
0.0008568300390082141,1,1,0.99992883
0.011400866673229414,1,1,0.9998845
0.0011386531254356307,0,0,0.9948257
0.21919444757391243,0,0,0.6607608
0.03664877982382347,0,0,0.9999131
0.0008568277997855973,1,1,0.99993515
0.02464901974899792,0,1,0.9998286
0.00032295972256472197,1,1,0.9999479
0.13277831973163348,0,0,0.99986553
0.0643220906456302,0,1,0.99846953
0.00991991686658399,0,0,0.9157631
0.0003384042019258282,1,1,0.9937057
0.03980671681668848,0,0,0.7539491
0.027551402005545966,0,0,0.9999286
0.00016918505466246507,1,1,0.99987245
0.0008569577009961693,1,1,0.9994393
0.0009550475150345742,1,1,0.9999517
0.000859337867107063,1,1,0.9995616
0.0008568312243958694,1,1,0.99993527
0.03762037529087876,0,0,0.99993277
0.0008568313603691869,1,1,0.9999385
0.0008568341443316543,1,1,0.9999044
0.0008568321397424003,1,1,0.99993706
0.02789570007789647,0,1,0.99989724
0.0003073122951142893,1,1,0.9999505
0.026565897971756035,0,0,0.99993014
0.2661690308811428,0,0,0.9998635
0.0008568300904620584,1,1,0.99993837
0.000856829430019165,1,1,0.9999391
0.02446672505088976,0,0,0.99992895
0.013164357012625456,0,0,0.9998419
0.0007494189100124201,1,1,0.9789175
0.0008568491482476442,1,1,0.9998264
0.004969234751174343,1,1,0.99953604
0.0008574659521617486,1,1,0.99717414
0.025877587192611472,0,0,0.99992967
7.74539815557706e-05,1,1,0.9999263
0.0005169743141950173,1,1,0.99640685
0.0008568503429363924,1,1,0.99982303
0.000856830681219162,1,1,0.99993944
0.10550161711970103,0,0,0.9999335
0.012986729984988893,0,0,0.99938023
0.2281984779198476,0,0,0.99868923
0.045650687607741595,0,0,0.9999076
0.0008568293593311648,1,1,0.9999373
0.0006932215195949825,1,1,0.9999517
0.011892068439809311,0,0,0.9730674
0.18999808842650556,1,0,0.99965703
0.0008568372606174136,1,1,0.99988914
0.0068360666700048485,1,1,0.9795598
0.009420593693225916,1,1,0.997863
0.0001295348418298651,1,1,0.9999232
0.005303306345375024,0,1,0.9838097
0.000856888147844221,1,1,0.9996326
0.012986729984988893,0,0,0.99938023
0.0008568290639651966,1,1,0.9999378
0.000856828510875093,1,1,0.9999286
0.0005776903511348643,1,1,0.99993646
0.012986729984988893,0,0,0.99938023
0.000384183960681577,1,1,0.9999367
0.013210561412845283,0,0,0.99984133
0.08853482379735367,0,0,0.9999261
0.0010230126757596893,0,0,0.77450913
0.0008568293101453746,1,1,0.9999316
0.005741698583505776,0,1,0.99578947
0.014938223480961505,0,0,0.8197614
0.025468666875411328,0,0,0.99992824
0.004969237385520595,0,1,0.9995334
0.0122919779954166,0,0,0.9343209
0.21302376278047302,0,1,0.67493355
0.0008568298179374779,1,1,0.9999318
0.0129727363824017,0,0,0.9998486
0.19477214150810904,1,0,0.9998406
0.00018997810604576247,1,1,0.9999517
0.0008184678612469041,1,1,0.99994016
0.04682612099639651,0,0,0.9999093
0.004575383008119273,1,1,0.984954
0.061685209346568445,0,0,0.9999199
0.0003684148601203598,0,1,0.99994755
0.04800663865922197,0,0,0.9999095
0.0008568276366924448,1,1,0.99993587
0.009685979118258897,0,0,0.9941849
0.02641615958880747,0,0,0.99992955
0.0008568293690235659,1,1,0.99992764
0.017129125634079572,0,0,0.99991214
0.0008568321365623971,1,1,0.9999386
0.005384340836994316,0,1,0.9967597
0.012986782659747103,0,0,0.9993881
0.024474069262446926,0,0,0.99992895
0.024186195906497513,0,0,0.9999285
0.017948624887001597,0,1,0.99986374
0.04653238416027287,0,0,0.99991024
0.00035213399565730646,1,1,0.9999504
0.23927008711722209,0,0,0.9999325
0.0005353455297705522,0,0,0.99962604
0.0008568275935711778,1,1,0.9999356
0.000340656943629714,0,0,0.9996259
0.0008568289562623179,1,1,0.9999374
0.02828485382815008,0,0,0.9999292
0.00033340585634659617,1,1,0.99991393
0.0007381768900542681,0,1,0.76124334
0.05569260054337632,0,0,0.9999366
0.04425834831088368,0,1,0.895604
0.004265315829409622,0,1,0.84700596
0.000955050000988131,1,1,0.9999517
0.026959456080877433,0,0,0.9999292
0.06704646280000157,0,0,0.99946994
0.010960234222540551,0,1,0.99933076
0.025688375795534457,0,0,0.99993014
0.005704364839663563,0,1,0.9962287
0.0008604581673603291,1,1,0.9989235
0.013210561412845283,0,0,0.99984133
0.0008568308387050125,1,1,0.99993753
0.043944863564721874,0,0,0.99991167
0.004512277939415678,0,1,0.73841685
0.14448608886706593,0,0,0.99993
0.0008568313731290361,1,1,0.9999354
0.025486848969969708,0,0,0.9999281
0.004969233365582282,1,1,0.99953616
0.010830782011132785,0,1,0.8794316
0.02746970903373764,0,1,0.9999372
0.009431251988817793,0,0,0.9930428
0.38331290926500694,0,0,0.999632
0.18897512758435725,1,0,0.9995522
0.04755972413033714,0,0,0.99991
0.011467101447830669,0,0,0.95122504
0.0008568366692781472,1,1,0.99988985
0.0008569483256469356,1,1,0.9994753
0.060635894135116566,0,0,0.9999361
0.05425595824081495,0,0,0.9998246
0.0008568306688549803,1,1,0.99993634
0.00035515955724024827,1,1,0.99994993
0.0008568291682696185,1,1,0.9999324
0.0008571040467780704,1,1,0.99885905
0.21850056967814477,0,0,0.97804844
0.008851087619826696,0,0,0.86353797
0.0008568304637709213,1,1,0.9999293
0.00025738386000800104,1,1,0.99991715
0.0004993618270966978,1,1,0.99964094
0.017313242143703975,0,1,0.99994695
0.003393259800209453,0,1,0.99161494
0.0008568300655203088,1,1,0.9999387
0.0008568280350455283,1,1,0.9999354
0.000875964452109539,1,1,0.8893447
0.03581344010973171,0,0,0.99992335
0.04723668219933315,0,0,0.9999088
0.000856836958482927,1,1,0.9998909
0.000856831537650741,1,1,0.9999378
0.22181949694301575,0,1,0.9857146
0.2407102714735021,0,1,0.9837361
0.047711268407515495,1,1,0.99939585
0.235543705826286,1,0,0.99986374
0.00015340411689206102,1,1,0.99986374
0.0008568276472892106,1,1,0.99993336
0.004969234403918684,1,1,0.9995365
0.00934340827758221,0,1,0.9982836
0.0008568349546499986,1,1,0.9998983
0.10274106509301759,0,0,0.9980568
0.000579747073052895,1,1,0.9999509
0.0008568278930903587,1,1,0.99993
0.04312083539011347,0,0,0.9999105
0.012986785924062548,0,0,0.9993882
0.012539531691189813,0,0,0.9020019
0.0049043609396282216,0,1,0.99950683
0.013400305776045889,0,0,0.99984527
0.030003145433969994,0,0,0.99986935
0.0008568296867107088,1,1,0.9999223
0.3795057180593313,0,0,0.99961746
0.0008568292906889326,1,1,0.9999287
0.01219039481328621,0,0,0.9995969
0.00025326487390859876,1,1,0.99992573
9.3634049949195e-05,1,1,0.9999207
0.0008568312257306708,1,1,0.9999386
0.01861138118056886,0,1,0.9999455
0.046804326420759435,0,0,0.999907
0.0009960182436085337,1,1,0.9994941
0.10822338269974392,0,0,0.9999304
0.0009032133288454504,1,1,0.9999517
0.0585614932215047,0,0,0.9998343
0.0012022522049575258,0,0,0.99611926
0.025382268741090636,0,0,0.9999285
0.0005885803003753126,1,1,0.98064685
0.0008568313118196394,1,1,0.99993646
0.0003308339499220464,1,1,0.9999331
0.04733106395770734,0,0,0.99990857
0.0008568297981015895,1,1,0.9999393
0.08464249773060586,0,0,0.9999262
0.34451332654878963,0,0,0.9994074
0.0002916170462448603,1,1,0.99991727
0.0008570213921200582,1,1,0.99924016
0.38331290926500694,0,0,0.999632
0.02639657032085503,0,0,0.99993014
0.04210915680159279,0,0,0.9999119
0.3699367452895178,0,1,0.9933247
0.0005887368896483675,1,1,0.99994946
0.0289680042811767,0,0,0.9998797
0.261169365893126,0,0,0.99987864
0.0005902290907140996,1,1,0.9998135
0.3235331251280858,1,0,0.99974805
0.004969233365582282,1,1,0.99953616
