reconstruction_error,true_class,predict_softmax,prob
0.039019488721616584,1,0,0.9997619
0.0009860362720103904,0,0,0.9993399
0.0008621108128453889,0,0,0.9998325
0.000851011327876685,1,1,0.9999304
0.004969231651610736,1,1,0.99986696
0.0005423748435613467,0,1,0.976223
0.2353314977265234,0,0,0.99907494
0.007863136766944024,0,1,0.94489706
0.3571561864724464,0,0,0.9994935
0.22181949694301575,0,1,0.9996712
0.01934949237179103,0,1,0.99942756
0.022151116826154123,0,1,0.9999052
0.01540896987153603,0,1,0.999936
0.08633544803332192,0,0,0.99993277
0.0004946604689977332,1,1,0.99993324
0.017137675516460203,0,1,0.999948
0.0008069953816643047,0,0,0.99983394
0.07643871382904707,0,0,0.99993694
0.007456324099581786,1,1,0.87979907
0.38259458900365,0,0,0.9994684
0.026801604619642913,0,0,0.9998362
0.004586135188351762,0,1,0.9750645
0.0010230126757596893,0,0,0.8954566
0.0371270452445966,0,1,0.9941468
0.2320664132395915,0,0,0.997001
0.06169739107273032,0,0,0.9999361
0.004969237578727236,0,1,0.99986696
0.0003361047855055249,1,1,0.99993443
0.013210485120390884,0,0,0.99979204
0.07586792007671163,0,0,0.9999368
0.22137598075719075,0,0,0.9997515
0.02310030924333142,0,1,0.9999478
0.027785357048076314,0,1,0.99991703
0.03076698919744918,0,1,0.99994695
0.020650617025574625,0,1,0.99936384
0.012871629154184737,0,0,0.9998272
0.12104700314538801,0,0,0.9999316
0.016573277292515523,0,1,0.99994457
0.13205975629439315,0,0,0.9999341
0.0008568441490651819,1,1,0.9999031
0.0064838501765716065,0,1,0.9995245
0.013136825720867306,0,0,0.99976116
0.006330261620731712,0,1,0.9999045
0.01298672517883095,0,1,0.8176525
0.00531704267542498,0,1,0.99959344
0.000955050000988131,1,1,0.9999517
0.21283329023000555,0,0,0.50859624
0.3853022814809004,0,0,0.99991405
0.0011888673910081817,0,0,0.90009636
0.010230664131367438,0,1,0.99937254
0.025587562428752455,0,1,0.9999504
0.0001724379792450326,1,1,0.99995184
0.10009806958613304,0,0,0.9999167
0.013194102020733824,0,0,0.99980694
0.015583789002063397,0,1,0.9978422
0.004904364984418113,0,1,0.9998708
0.005321855403228267,0,1,0.99956864
0.000747565397535669,0,1,0.9999505
0.20620883684796829,0,1,0.9978242
0.0011583583751950313,0,0,0.8995896
0.013003215739413725,0,0,0.99982363
0.06426358839377318,0,1,0.9997602
0.14758216021595746,0,0,0.9998635
0.08233742711268865,1,1,0.99131364
0.00016759971172317816,1,1,0.99995184
0.00024652075120814416,0,1,0.9999465
0.0004904781235185922,0,0,0.99983263
0.35964673427243626,0,0,0.99982977
0.22449724899399986,0,0,0.9996419
0.013117238558329804,0,0,0.99952066
0.013184323307693688,0,0,0.9146489
0.007206707251960473,0,1,0.9999112
0.07081602857227606,0,0,0.9733879
0.0002025994021126786,0,1,0.9999428
0.0008568336246431164,1,1,0.99994206
0.00934340827758221,0,1,0.99792093
0.14561139014212318,0,0,0.9999367
0.013003216826536958,0,0,0.99982363
0.012927234511068874,0,0,0.9998367
0.012807694389453436,0,0,0.8876801
0.38242019709870795,0,0,0.9994486
0.02609697768338615,0,0,0.99992275
0.014897137232006823,0,1,0.9952685
0.0049692386589914326,1,1,0.9998671
0.35181803456014415,1,0,0.99985516
0.055253334927355666,0,0,0.99983084
0.0009032129689536055,1,1,0.9999517
0.01298672517883095,0,1,0.8176525
0.23251501614260806,0,0,0.9974203
0.22419063388557492,0,0,0.9997228
0.0013487222767815795,0,1,0.98556674
0.05843787132118927,0,0,0.9999292
0.010798759163518662,0,0,0.61846346
0.006210486870524924,0,1,0.99989474
0.017151732993182674,1,1,0.9996191
0.0003559437660828702,1,1,0.99995184
0.03986693347312521,0,0,0.99963963
0.012986729984988893,0,1,0.81800956
0.0011033802026958195,0,1,0.99979347
0.0009550474567952707,1,1,0.9999517
0.004969223143683164,0,1,0.9998665
0.010244716196015406,0,0,0.96116525
0.0008069953816643047,0,0,0.99983394
0.004225655499339561,1,1,0.9987668
0.032497502520715094,0,0,0.99992764
0.08244633833843602,0,0,0.9999366
0.0008621108128453889,0,0,0.9998325
0.03650122937899296,0,0,0.99287474
0.0791344539464851,0,0,0.99993086
0.3696677536608477,0,1,0.97002846
0.0009927855400427336,0,0,0.8935441
0.3825027531753121,0,0,0.99945873
0.01310617430616061,0,0,0.9995127
0.0009550474567952707,1,1,0.9999517
0.01548665678267557,0,1,0.9999417
0.06272608491915153,0,0,0.9999368
0.027291380473543327,0,1,0.9999442
0.015428267198041594,0,1,0.99994326
0.014658986160473803,0,1,0.99830127
0.012972803791265069,0,0,0.72283655
0.007535759318963155,0,1,0.9999199
0.2189446977909986,0,0,0.74442947
0.0009550487438129268,1,1,0.9999517
0.0796649999629779,0,1,0.9086256
0.0678967731362252,0,0,0.999931
0.005425679904202289,0,1,0.9996971
0.004607397579701066,0,1,0.99285686
0.09892668448464603,0,0,0.999933
0.0005198846598511933,0,1,0.9737127
0.010820544226768496,0,1,0.5040369
0.014487219064360802,0,1,0.9969754
0.01298672517883095,0,1,0.8176525
0.3523229041387874,0,0,0.9998211
0.004436614771156427,0,1,0.92373747
0.23927008711722209,0,0,0.99992347
0.08196826252710084,0,0,0.9999366
0.012749466260468903,1,0,0.83748865
0.23927008711722209,0,0,0.99992347
0.000955050000988131,1,1,0.9999517
0.01298672517883095,0,1,0.8176525
0.012970197461178251,0,0,0.999828
0.0175750783397398,0,1,0.9999465
0.23563724675584116,0,0,0.9996952
0.2232959366246443,0,0,0.99823403
0.005437793430368148,0,1,0.99950063
0.0008069953816643047,0,0,0.99983394
0.0007407600040161301,0,1,0.69932896
0.004904365518886099,0,1,0.999871
0.08356008469820152,0,0,0.9999366
0.004969235511956088,1,1,0.9998671
0.014508481047144082,0,1,0.99210525
0.013164161345337072,0,0,0.9998043
0.009796726579398032,0,1,0.99606776
0.24403721211168838,0,0,0.9999231
0.008057341562422724,0,1,0.9992124
0.10471784328429042,0,0,0.9999343
0.00945147426171636,0,1,0.6141835
0.004904361590352319,0,1,0.99987066
0.020186022097656516,0,1,0.99992454
0.06967331627598594,0,0,0.5797375
0.010244716196015406,0,0,0.96116525
0.0157580216939484,0,1,0.99994457
0.010774532625513162,0,0,0.9828687
0.0225599461553554,0,0,0.9998888
0.07283787654708275,0,0,0.9993543
0.010772673210814683,0,0,0.6563964
0.0010502426795226823,1,1,0.9995384
0.00490436516492446,0,1,0.9998708
0.005754136585481164,0,1,0.9984529
0.0004904781235185922,0,0,0.99983263
0.004904365915223452,0,1,0.9998708
0.0753505195792132,0,0,0.99993086
0.0682190336191655,0,0,0.99991906
0.07939887667198887,0,0,0.9982343
0.007206707251960473,0,1,0.9999112
0.3852123783252054,0,0,0.9999144
0.015448521605192991,0,1,0.9999411
0.15223784069597274,1,0,0.9999362
0.0011172666594342299,0,0,0.898743
0.10893984450675498,0,0,0.9999316
7.614548712149322e-05,1,1,0.99995196
0.016715058230664256,0,0,0.99933976
0.009880712508633063,0,1,0.74553543
0.005145489109561866,1,1,0.99946636
0.0010599994623984976,0,0,0.8970708
0.018777651774878605,0,0,0.9999131
0.015486667763808278,0,1,0.9999417
0.000955050000988131,1,1,0.9999517
0.005968049683031885,0,1,0.9998274
0.0009202555724926593,1,1,0.9999517
0.38259458900365,0,0,0.9994684
0.0006826873348222486,0,0,0.9998336
0.004969233596964328,1,1,0.99986696
0.08294880585511673,0,1,0.6960715
0.004969234352338466,1,1,0.99986696
0.09535732721161919,0,1,0.9986979
0.24803972369830518,0,0,0.99990845
0.009513680154953838,0,1,0.9980907
0.06008239399477532,0,0,0.9997346
0.37411079116917006,0,0,0.9994986
0.028873593920260752,0,1,0.99993825
0.01402154704277382,0,1,0.99467105
0.013676726371612765,0,1,0.9998907
0.0009506342570599936,1,1,0.9999517
0.0001656175872780634,1,1,0.99995184
0.01298672517883095,0,1,0.8176525
0.07440480221984594,0,0,0.9999306
0.009398667290330724,0,0,0.8498085
0.0001656175872780634,1,1,0.99995184
0.01298672517883095,0,1,0.8176525
0.0008136678085201274,0,1,0.9999505
0.007924543150893172,0,1,0.9969573
0.004904363173701819,1,1,0.999871
0.0008621108128453889,0,0,0.9998325
0.012986729984988893,0,1,0.81800956
0.0050308040628686025,0,1,0.99588734
0.001978324176122222,0,1,0.9833061
0.01321063466184989,0,0,0.99979466
0.0009550492370655448,1,1,0.9999517
0.00018997992722381794,1,1,0.99995184
0.08531866765762645,0,0,0.9999341
0.0011386531254356307,0,0,0.99943346
0.004969234958059974,1,1,0.99986696
0.016971651333575123,0,1,0.9999461
0.11746818292810934,1,1,0.99728656
0.00090321292965419,1,1,0.9999517
0.0053252231409202985,0,1,0.99956053
0.02618891858180193,0,0,0.999923
0.0008594276159872337,0,0,0.99983275
0.3787479410005235,0,0,0.99951136
0.1057673606883384,0,0,0.9999373
0.18463690553581064,1,0,0.99972516
0.3971039404860584,0,0,0.9997861
0.009301079480835785,0,0,0.6492432
0.03948280623660275,0,0,0.99890375
0.010632529211914064,1,1,0.99739623
0.02109048277913965,0,1,0.999361
0.0003637646590636263,0,1,0.99931324
0.013004946928356194,0,0,0.99982053
0.004969235749254831,0,1,0.99986684
0.012413141590864239,0,0,0.99475116
0.0009056539806640709,1,1,0.9999517
0.38242019709870795,0,0,0.9994486
0.004720786391525633,0,1,0.9998418
0.0013643999603413022,0,0,0.99946004
0.2531170586519126,0,0,0.9999182
0.0009550498428436352,1,1,0.9999517
0.010724292199053473,0,0,0.95957834
0.06200795086123198,0,0,0.99993515
0.07538646659951917,0,0,0.9999368
0.04913143658291269,0,0,0.93082005
0.057163975600855586,0,0,0.99993706
0.3821620725921398,0,0,0.9993886
0.012232153150422717,0,0,0.9997141
0.0008614354497453308,1,0,0.99980634
0.007631758649083543,0,1,0.99990344
0.0263510942877865,0,1,0.9999095
0.01546779329263104,0,1,0.99994516
0.38317572299398484,0,0,0.99950945
0.002676917439380286,0,1,0.9951597
0.015663304476128796,0,1,0.99994266
0.004349106367687084,0,1,0.9855606
0.015413523844252036,0,1,0.99994075
0.004904364529099574,0,1,0.999871
0.0003268413083758522,1,1,0.99995065
0.2450965706349349,0,0,0.99930763
0.016376739437993015,0,1,0.99990356
0.07592240652480813,0,0,0.8953033
0.08507989937589776,0,0,0.9999349
0.0009550463614380879,1,1,0.9999517
0.00933070338811262,0,0,0.80076414
0.01977027156424763,0,1,0.9999486
0.004265315829409622,0,1,0.9819806
0.004904363333231034,0,1,0.999871
0.01298672517883095,0,1,0.8176525
0.03937124034083016,0,0,0.9999343
0.015759012788748215,0,1,0.99776495
0.04482736848064147,0,0,0.99992967
0.1285911722578865,0,0,0.9999298
0.25517276859101223,0,0,0.99983335
0.0049692371163245165,0,1,0.99986696
0.045053776141962446,0,0,0.9997842
0.0067900458632234465,0,1,0.9994844
0.000897542332101298,1,1,0.9892607
0.38242019709870795,0,0,0.9994486
0.10971519801661012,0,0,0.99993277
0.009363070959154363,0,1,0.50045407
0.12123278123992211,0,0,0.99993384
0.008409217630069363,0,1,0.99952626
0.012162351478869234,0,1,0.99917114
0.01865563938597751,0,1,0.99990237
0.028068562915054895,0,1,0.9999229
0.021607850008382327,0,1,0.99991405
0.009315211619538138,0,0,0.5995292
0.013265800491772476,0,0,0.9679719
0.33300293585584195,0,0,0.9999051
0.004904351342503445,1,1,0.9998703
0.0016998901072750024,0,1,0.9849517
0.35656106700062223,0,0,0.99984217
0.021080486350070777,0,1,0.99989295
0.013108302851509905,0,0,0.9998036
0.38501038946425403,0,0,0.99991584
0.36112281776026267,0,0,0.9994873
0.14170347369113498,1,0,0.9999089
0.008471489822124877,0,1,0.99937797
0.06667486045490247,0,0,0.999931
0.012986729984988893,0,1,0.81800956
0.01298672517883095,0,1,0.8176525
0.017864420217192388,0,1,0.9999467
0.011688600952617534,1,1,0.98635894
0.0003009896228279801,1,1,0.99995065
0.012633798386313143,0,1,0.9998331
0.0053223291418037265,0,1,0.9932811
0.004969236428742015,1,1,0.99986696
0.009432510994196043,1,0,0.9997156
0.023674333758858173,0,1,0.99986446
0.015600173416187184,0,1,0.9999424
0.018388699416079315,0,1,0.99994695
0.029077494576112268,0,1,0.9999341
0.009396612324126927,0,1,0.9472845
0.004969237129433078,0,1,0.99986696
0.006092740202450527,0,1,0.9998722
0.07637206963635788,0,0,0.9999368
0.0009550475591520115,1,1,0.9999517
0.002443569494019506,0,1,0.9981199
0.057909181160361006,0,0,0.9998659
0.04810981588162031,0,0,0.99981517
0.0009550492362200134,1,1,0.9999517
0.00490436659358489,0,1,0.9998708
0.010834958503308772,0,0,0.9868615
0.07158589400584288,0,0,0.99993443
0.015600175320703324,0,1,0.9999424
0.00244034348158691,0,1,0.9990928
0.01298672517883095,0,1,0.8176525
0.31172702286426807,0,1,0.975522
0.0778334581221816,0,0,0.9999269
0.004835078994664848,1,1,0.99986315
0.0003015848264990865,1,1,0.99993896
0.007733919616799376,0,1,0.9999039
0.005850406625082053,0,1,0.9991424
0.25320663229344753,0,0,0.999861
0.0009325667748563554,0,1,0.9882053
0.000955046227271628,1,1,0.9999517
0.025798232603432995,0,1,0.9999459
0.004904352212837715,0,1,0.9998702
0.3700944664352777,0,0,0.99951327
0.21398587636625466,0,0,0.9999217
0.10185397751186612,0,0,0.999936
0.02928773292409391,0,1,0.8689636
0.004969234088036658,1,1,0.99986696
0.01298672517883095,0,1,0.8176525
0.0009550487311465023,1,1,0.9999517
0.023374270732105785,0,0,0.9998435
0.006636013749972762,0,1,0.99950516
0.300214656481091,0,0,0.9999008
0.027604887145789844,0,0,0.9999292
0.11369988254245524,0,0,0.9999329
0.0009032146287959182,1,1,0.9999517
0.009296132613811972,0,0,0.7197146
0.11767452504990386,0,0,0.9950427
0.013017058409247228,0,0,0.71792495
0.005382043675696399,0,1,0.9990314
0.008771532282201958,0,1,0.9964234
0.0665719700246005,0,0,0.9999254
0.38331290926500694,0,0,0.9995165
0.013475213702466902,0,0,0.9454421
0.004288191652018158,0,1,0.9930199
0.38552254042406114,0,0,0.9999132
0.005222582705363991,0,1,0.99671715
0.013164161345337072,0,0,0.9998043
0.013081780870489784,0,1,0.7816583
0.0003415904186316807,1,1,0.9999349
0.15019160918280394,0,0,0.9999131
0.013162212883933384,0,1,0.9933094
0.01298672517883095,0,1,0.8176525
0.0004458999802886113,1,1,0.9982572
0.004412567967726846,1,1,0.9996997
0.06907711237113025,1,0,0.99991155
0.05751931821813875,0,0,0.9998178
0.3853022814809004,0,0,0.99991405
0.049533782194569734,0,0,0.9192415
0.11583457127242633,0,0,0.99993336
0.015360972481952352,0,1,0.99993956
0.01203087662806894,0,0,0.8237454
0.07461745427163642,0,0,0.99993587
0.049761116595383036,0,0,0.99964905
0.004904363239391628,0,1,0.99987066
0.010845433378503574,0,0,0.7788151
0.022391623853878877,0,1,0.99990034
0.08136311058895677,0,0,0.9999217
0.004969234352338466,1,1,0.99986696
0.0006209114172917506,0,0,0.99983275
0.004969237385520595,0,1,0.99986684
0.0009550459797116513,1,1,0.9999517
0.008245811250011384,0,1,0.98226523
0.0049692386589914326,1,1,0.9998671
0.005398059490852915,0,1,0.9995154
0.0010297887331302317,0,0,0.9993869
0.0012511895427828748,0,1,0.9997651
0.05809610593673757,0,1,0.9618473
0.015675941491428914,0,1,0.99692553
0.01298672517883095,0,1,0.8176525
0.0011853578460655754,0,0,0.99944264
0.004904351364302332,1,1,0.9998703
0.011450148179416286,0,1,0.99795794
0.0008594276159872337,0,0,0.99983275
0.38331290926500694,0,0,0.9995165
0.0007638425530359157,0,1,0.99751294
0.013164161345337072,0,0,0.9998043
0.030729510167542277,0,0,0.99989307
0.13978421358439092,0,0,0.9999076
0.0005477394654141674,1,1,0.9999517
0.01985166800894997,0,1,0.9977119
0.10667201757185328,0,0,0.9999361
0.015379470273640353,0,1,0.9999387
0.3699367452895178,0,1,0.967535
0.24387711001421644,0,0,0.99992275
0.38259458900365,0,0,0.9994684
0.0009550492362200134,1,1,0.9999517
0.021982712493619768,0,0,0.9998307
0.01007405408786856,0,1,0.9985001
0.14313661320108884,0,0,0.8487998
0.06901748878876841,0,0,0.99993336
0.011331096826146336,1,1,0.9981294
0.1681745482286239,0,1,0.9968143
0.021627834383540424,0,1,0.9988424
0.017885383469281393,0,1,0.9994437
0.16247635171610306,0,0,0.99991214
0.07622063691961019,0,1,0.9997501
0.0953835228236704,0,1,0.99815995
0.08037455772745071,0,0,0.9992803
0.0008594276159872337,0,0,0.99983275
0.24440172468741114,0,0,0.99992394
0.06784413735764006,1,1,0.9998541
0.01298672517883095,0,1,0.8176525
0.008769678747816898,0,0,0.7514383
0.04305292009253041,0,0,0.99993026
0.0002254862245883667,0,1,0.998694
0.08581323709445188,0,0,0.99993634
0.019095150949508796,0,1,0.9999013
0.10054679605957687,0,0,0.9999341
0.005244438396112499,0,1,0.97651094
0.004969234189138027,1,1,0.99986696
0.004668651726050946,0,1,0.9996716
0.261169365893126,0,0,0.99984026
0.002281828160636814,0,1,0.99965453
0.0002718970190251027,0,1,0.9998448
0.17965505012134678,0,1,0.93736607
0.0012770341420054224,0,0,0.9994537
0.01950976937131743,0,1,0.99730754
0.05695719572153705,0,0,0.99992895
0.0003821291064118568,0,1,0.9799222
0.026513925894464403,0,1,0.99964666
0.014462595417121846,0,1,0.9974068
0.1713562181196237,1,0,0.99945456
0.023085231688048415,0,1,0.9994529
0.22542514146724354,0,0,0.9996661
0.0008069953816643047,0,0,0.99983394
0.004874880849469363,0,1,0.999866
0.01321063466184989,0,0,0.99979466
0.004969234751174343,1,1,0.99986696
0.1863332703101367,1,0,0.99991107
0.004904351342503445,0,1,0.9998703
0.1140778965040789,0,0,0.99993324
0.2552102663752299,0,0,0.95698696
0.0039123759108024925,0,1,0.99620986
0.05979428335027282,0,0,0.99992836
0.0070901399341166856,0,1,0.99245244
0.00025101597027774264,1,1,0.9999167
0.0034344132780006315,0,1,0.9758741
0.22159600992865985,0,0,0.9974088
0.016067533326054727,0,1,0.99994516
0.008397046169503227,0,1,0.9992361
0.004969234403918684,1,1,0.99986696
0.004761040951718572,0,1,0.9998584
0.009933176978759726,0,1,0.850619
0.0001538347313160159,1,1,0.99995184
0.004969236819189765,0,1,0.99986684
0.016268890244817712,0,1,0.9999441
0.015840572313132226,0,1,0.9999448
0.0998769083743659,0,0,0.9999355
0.005832302437095242,0,1,0.999796
0.007735432893598554,0,1,0.9632201
0.0061703992357025625,0,1,0.999889
0.010803423530617563,0,0,0.7635334
0.0054957869450656584,0,1,0.99943966
0.013162301532134229,0,1,0.55511785
0.0001724379792450326,1,1,0.99995184
0.0005056483355885987,0,1,0.99958545
0.010332522440345802,0,1,0.94666994
0.0008621108128453889,0,0,0.9998325
0.0009202578942005797,1,1,0.9999517
0.0010381314891250912,0,1,0.9995377
0.012986729984988893,0,1,0.81800956
0.23387519383603653,0,0,0.9999095
0.34451332654878963,0,0,0.9994562
0.0007300660662492508,0,0,0.9998332
0.2868619485680827,0,0,0.99991536
0.38242019709870795,0,0,0.9994486
0.004969232318262346,1,1,0.99986696
0.01657326768389378,0,1,0.99994457
0.29738697237906403,0,1,0.969674
0.00490436814298088,0,1,0.9998709
0.004969236049900051,0,1,0.9998671
0.0132931527745019,1,1,0.86827105
0.0009032104491587593,1,1,0.9999517
0.00014208442810894982,1,1,0.99995184
0.004969236428742015,1,1,0.99986696
0.23124370172403647,0,0,0.9979868
0.013210710543248228,0,0,0.999795
0.3821620725921398,0,0,0.9993886
0.004031128748733674,0,1,0.99601126
0.004969240488914586,1,1,0.9998671
0.3823473147519033,0,0,0.999438
0.005162676000423321,0,1,0.9432763
0.007323327369708813,0,1,0.9999101
0.013163547771888027,0,0,0.99977666
0.00016854406582020984,1,1,0.99934524
0.09931311507870126,0,0,0.99947375
0.0032295133813754514,0,1,0.99825794
0.00490436516492446,0,1,0.9998708
0.010836776209041575,0,0,0.5542761
0.013003215739413725,0,0,0.99982363
0.0006826873348222486,0,0,0.9998336
0.0027895240136735244,0,1,0.9774303
0.1026160177444564,0,0,0.6098847
0.004613961441693165,0,0,0.74204445
0.23019156064345483,0,0,0.9974189
0.0955827938658499,0,1,0.9991968
0.004969236428742015,1,1,0.99986696
0.0005532585522223871,1,1,0.99966085
0.010765839067384469,0,0,0.66658795
0.020154619666404194,0,1,0.99990225
0.1322108089478441,0,0,0.9999341
0.06628883152429957,0,0,0.99992704
0.0005762845775472379,1,1,0.99980444
0.012986729984988893,0,1,0.81800956
0.00496923315768463,1,1,0.99986696
0.01022269531635256,1,1,0.94034815
0.013210822475142117,0,0,0.999795
0.38242019709870795,0,0,0.9994486
0.0002694030746904074,0,1,0.99982697
0.004904351806081801,1,1,0.9998703
0.0016785073692647862,0,1,0.9857955
0.08979583472225512,0,1,0.70507044
0.012746588505658038,0,1,0.9998325
0.047148874274557245,0,0,0.99992895
0.007755731431793695,0,1,0.99703085
0.012986729984988893,0,1,0.81800956
0.028768154201034197,0,0,0.87998277
0.008354438944505571,0,1,0.99921393
0.0952711055025364,0,1,0.99924845
0.06008239399477532,0,0,0.9997346
0.12627377789171165,0,0,0.9996474
0.004969234308963307,1,1,0.99986696
0.000364870873271294,1,1,0.99983597
0.08784763131887724,1,0,0.9999094
0.20163651971919797,0,1,0.9998227
0.0009032146287959182,1,1,0.9999517
0.0021571899988591537,0,1,0.9979797
0.06428748249165951,0,0,0.9999238
0.00036987145504499395,1,1,0.99914527
0.00967525183550523,0,1,0.76294607
0.004904357269820303,1,1,0.9998697
0.01298672517883095,0,1,0.8176525
0.0034575536645650457,0,1,0.9750327
0.3699367452895178,0,1,0.967535
0.013797079659451155,0,1,0.9949557
0.005804662306066947,0,1,0.9986064
0.15074292279172516,1,0,0.99990785
0.2216293359625852,0,0,0.9980866
0.004978992431676147,1,0,0.99774987
0.004969234751174343,1,1,0.99986696
0.029672158073979292,0,0,0.99987686
0.06784413735764006,1,1,0.9998541
0.06327353334101933,0,0,0.99992347
0.00041782304105226635,0,1,0.9999505
0.05882590908690852,0,0,0.9998307
0.2905611553275577,0,0,0.9982931
0.06308252018648881,0,0,0.99993527
0.2157429968204945,0,1,0.99629706
0.0008069953816643047,0,0,0.99983394
0.009829514372686938,0,1,0.9942967
0.009926302398589224,0,0,0.94327927
0.11007625512320575,0,0,0.99410963
0.07424354663327132,0,0,0.9999354
0.02949851667663197,0,0,0.99989414
0.037926402761352555,0,1,0.9940169
0.01298672517883095,0,1,0.8176525
0.00418576574102533,0,1,0.9776472
0.012986729984988893,0,1,0.81800956
0.07439947133916389,0,0,0.9999355
0.09248626396752063,0,0,0.9999374
0.016430300690677142,0,1,0.99939346
0.0520043043965063,0,0,0.88881147
0.01298672517883095,0,1,0.8176525
0.07624128583774253,0,0,0.9999368
0.04976066029154096,0,0,0.99964046
0.05687528286128654,0,1,0.8378975
0.050102652794449,1,0,0.9999188
0.004888656621580625,0,1,0.99500763
0.01297440418818569,0,0,0.9998235
0.09745976377135412,0,0,0.9999341
0.010857357527382335,0,1,0.5062216
0.00020217555499278084,0,1,0.99875605
0.05358498996039607,0,0,0.8842769
0.38242019709870795,0,0,0.9994486
0.004537077041348901,0,1,0.93569773
0.014030349565962125,0,1,0.703871
0.004904351342503445,0,1,0.9998703
0.005387681411250122,0,1,0.9996166
0.030003145433969994,0,0,0.99989676
0.0906285544954694,0,0,0.9999372
0.15023732448572602,0,0,0.9999368
0.26347656035763345,0,0,0.9999087
0.0076317606873736645,0,1,0.99990344
0.0009550481900107152,1,1,0.9999517
0.3446490186635021,0,0,0.999463
0.023612903404194783,0,1,0.9994535
0.08352960564273756,0,0,0.9999366
0.00490436659358489,0,1,0.9998708
0.14638813003484036,0,0,0.99988365
0.016330135107049202,0,1,0.9994886
0.015360972481952352,0,1,0.99993956
0.08365370680157545,0,0,0.9999367
0.010161899336417568,0,1,0.915965
0.07586792007671163,0,0,0.9999368
0.004969236428742015,1,1,0.99986696
0.012986729984988893,0,1,0.81800956
0.014413255807798099,0,1,0.99936837
0.02156772833136435,0,1,0.9994137
0.047999270414446994,0,0,0.9999027
0.010051350185290173,0,1,0.8829728
0.13681003715039602,1,1,0.99993217
0.0008594276159872337,0,0,0.99983275
0.00027497258496247647,0,1,0.9996039
0.08189036779753645,0,0,0.9999366
0.013048675144682338,0,0,0.9998987
0.14837855764894706,0,0,0.999913
0.3850777974868687,0,0,0.9999151
0.0006209114172917506,0,0,0.99983275
0.004874869314854691,1,1,0.9998654
0.005509125627928292,0,1,0.99947315
0.06141955659111793,1,0,0.92284
0.06154304574736341,0,0,0.9999361
0.004969232956752316,1,1,0.99986696
0.21910601040210256,0,1,0.99839056
0.14092555345718377,0,0,0.9999316
